Dependency=Geometry Building Type RECS	Dependency=Vintage	Dependency=Heating Fuel	Dependency=HVAC System Is Shared	Dependency=HVAC System Cooling Type	Option=None	Option=Fan coil with chiller/Boiler	Option=Fan coil with chiller	Option=radiators with boiler steam/HW	Option=fan coil with boiler HW	Option=PTACs with boiler HW	Count	Weight
Multi-Family with 5+ Units	1980s	Propane	Neither Shared	None	0	1	0	0.0	0.0	0.0	1	5830.556835
Multi-Family with 5+ Units	1980s	Electricity	Only Cooling Shared	None	0	0	1	0.0	0.0	0.0	219	2173936.922
Multi-Family with 5+ Units	1980s	Fuel Oil	Only Cooling Shared	None	0	0	1	0.0	0.0	0.0	7	64121.921389999996
Multi-Family with 5+ Units	1980s	Natural Gas	Only Cooling Shared	None	0	0	1	0.0	0.0	0.0	113	989707.0909
Multi-Family with 5+ Units	1980s	None	Only Cooling Shared	None	0	0	1	0.0	0.0	0.0	24	200150.6692
Multi-Family with 5+ Units	1980s	Other Fuel	Only Cooling Shared	None	0	0	1	0.0	0.0	0.0	5	60661.471379999995
Multi-Family with 5+ Units	1980s	Propane	Only Cooling Shared	None	0	0	1	0.0	0.0	0.0	1	5830.556835
Multi-Family with 5+ Units	1980s	Electricity	Only Heating Shared	None	0	0	0	0.33	0.33	0.34	219	2173936.922
Multi-Family with 5+ Units	1980s	Fuel Oil	Only Heating Shared	None	0	0	0	0.33	0.33	0.34	7	64121.921389999996
Multi-Family with 5+ Units	1980s	Natural Gas	Only Heating Shared	None	0	0	0	0.33	0.33	0.34	113	989707.0909
Multi-Family with 5+ Units	1980s	None	Only Heating Shared	None	0	0	0	0.33	0.33	0.34	24	200150.6692
Multi-Family with 5+ Units	1980s	Other Fuel	Only Heating Shared	None	0	0	0	0.33	0.33	0.34	5	60661.471379999995
Multi-Family with 5+ Units	1980s	Propane	Only Heating Shared	None	0	0	0	0.33	0.33	0.34	1	5830.556835
Multi-Family with 5+ Units	1990s	Electricity	Both Shared	Central	1	0	0	0.0	0.0	0.0	139	1434875.506
Multi-Family with 5+ Units	1990s	Fuel Oil	Both Shared	Central	1	0	0	0.0	0.0	0.0	6	48843.162260000005
Multi-Family with 5+ Units	1990s	Natural Gas	Both Shared	Central	1	0	0	0.0	0.0	0.0	71	840879.8484
Multi-Family with 5+ Units	1990s	None	Both Shared	Central	1	0	0	0.0	0.0	0.0	15	138399.4958
Multi-Family with 5+ Units	1990s	Other Fuel	Both Shared	Central	1	0	0	0.0	0.0	0.0	1	6374.842753
Multi-Family with 5+ Units	1990s	Propane	Both Shared	Central	1	0	0	0.0	0.0	0.0	2	30400.005110000002
Multi-Family with 5+ Units	1990s	Electricity	Neither Shared	Central	1	0	0	0.0	0.0	0.0	139	1434875.506
Multi-Family with 5+ Units	1990s	Fuel Oil	Neither Shared	Central	1	0	0	0.0	0.0	0.0	6	48843.162260000005
Multi-Family with 5+ Units	1990s	Natural Gas	Neither Shared	Central	1	0	0	0.0	0.0	0.0	71	840879.8484
Multi-Family with 5+ Units	1990s	None	Neither Shared	Central	1	0	0	0.0	0.0	0.0	15	138399.4958
Multi-Family with 5+ Units	1990s	Other Fuel	Neither Shared	Central	1	0	0	0.0	0.0	0.0	1	6374.842753
Multi-Family with 5+ Units	1990s	Propane	Neither Shared	Central	1	0	0	0.0	0.0	0.0	2	30400.005110000002
Multi-Family with 5+ Units	1990s	Electricity	Only Cooling Shared	Central	1	0	0	0.0	0.0	0.0	139	1434875.506
Multi-Family with 5+ Units	1990s	Fuel Oil	Only Cooling Shared	Central	1	0	0	0.0	0.0	0.0	6	48843.162260000005
Multi-Family with 5+ Units	1990s	Natural Gas	Only Cooling Shared	Central	1	0	0	0.0	0.0	0.0	71	840879.8484
Multi-Family with 5+ Units	1990s	None	Only Cooling Shared	Central	1	0	0	0.0	0.0	0.0	15	138399.4958
Multi-Family with 5+ Units	1990s	Other Fuel	Only Cooling Shared	Central	1	0	0	0.0	0.0	0.0	1	6374.842753
Multi-Family with 5+ Units	1990s	Propane	Only Cooling Shared	Central	1	0	0	0.0	0.0	0.0	2	30400.005110000002
Multi-Family with 5+ Units	1990s	Electricity	Only Heating Shared	Central	1	0	0	0.0	0.0	0.0	139	1434875.506
Multi-Family with 5+ Units	1990s	Fuel Oil	Only Heating Shared	Central	1	0	0	0.0	0.0	0.0	6	48843.162260000005
Multi-Family with 5+ Units	1990s	Natural Gas	Only Heating Shared	Central	1	0	0	0.0	0.0	0.0	71	840879.8484
Multi-Family with 5+ Units	1990s	None	Only Heating Shared	Central	1	0	0	0.0	0.0	0.0	15	138399.4958
Multi-Family with 5+ Units	1990s	Other Fuel	Only Heating Shared	Central	1	0	0	0.0	0.0	0.0	1	6374.842753
Multi-Family with 5+ Units	1990s	Propane	Only Heating Shared	Central	1	0	0	0.0	0.0	0.0	2	30400.005110000002
Multi-Family with 5+ Units	1990s	Electricity	Both Shared	Room	1	0	0	0.0	0.0	0.0	139	1434875.506
Multi-Family with 5+ Units	1990s	Fuel Oil	Both Shared	Room	1	0	0	0.0	0.0	0.0	6	48843.162260000005
Multi-Family with 5+ Units	1990s	Natural Gas	Both Shared	Room	1	0	0	0.0	0.0	0.0	71	840879.8484
Multi-Family with 5+ Units	1990s	None	Both Shared	Room	1	0	0	0.0	0.0	0.0	15	138399.4958
Multi-Family with 5+ Units	1990s	Other Fuel	Both Shared	Room	1	0	0	0.0	0.0	0.0	1	6374.842753
Multi-Family with 5+ Units	1990s	Propane	Both Shared	Room	1	0	0	0.0	0.0	0.0	2	30400.005110000002
Multi-Family with 5+ Units	1990s	Electricity	Neither Shared	Room	1	0	0	0.0	0.0	0.0	139	1434875.506
Multi-Family with 5+ Units	1990s	Fuel Oil	Neither Shared	Room	1	0	0	0.0	0.0	0.0	6	48843.162260000005
Multi-Family with 5+ Units	1990s	Natural Gas	Neither Shared	Room	1	0	0	0.0	0.0	0.0	71	840879.8484
Multi-Family with 5+ Units	1990s	None	Neither Shared	Room	1	0	0	0.0	0.0	0.0	15	138399.4958
Multi-Family with 5+ Units	1990s	Other Fuel	Neither Shared	Room	1	0	0	0.0	0.0	0.0	1	6374.842753
Multi-Family with 5+ Units	1990s	Propane	Neither Shared	Room	1	0	0	0.0	0.0	0.0	2	30400.005110000002
Multi-Family with 5+ Units	1990s	Electricity	Only Cooling Shared	Room	1	0	0	0.0	0.0	0.0	139	1434875.506
Multi-Family with 5+ Units	1990s	Fuel Oil	Only Cooling Shared	Room	1	0	0	0.0	0.0	0.0	6	48843.162260000005
Multi-Family with 5+ Units	1990s	Natural Gas	Only Cooling Shared	Room	1	0	0	0.0	0.0	0.0	71	840879.8484
Multi-Family with 5+ Units	1990s	None	Only Cooling Shared	Room	1	0	0	0.0	0.0	0.0	15	138399.4958
Multi-Family with 5+ Units	1990s	Other Fuel	Only Cooling Shared	Room	1	0	0	0.0	0.0	0.0	1	6374.842753
Multi-Family with 5+ Units	1990s	Propane	Only Cooling Shared	Room	1	0	0	0.0	0.0	0.0	2	30400.005110000002
Multi-Family with 5+ Units	1990s	Electricity	Only Heating Shared	Room	1	0	0	0.0	0.0	0.0	139	1434875.506
Multi-Family with 5+ Units	1990s	Fuel Oil	Only Heating Shared	Room	1	0	0	0.0	0.0	0.0	6	48843.162260000005
Multi-Family with 5+ Units	1990s	Natural Gas	Only Heating Shared	Room	1	0	0	0.0	0.0	0.0	71	840879.8484
Multi-Family with 5+ Units	1990s	None	Only Heating Shared	Room	1	0	0	0.0	0.0	0.0	15	138399.4958
Multi-Family with 5+ Units	1990s	Other Fuel	Only Heating Shared	Room	1	0	0	0.0	0.0	0.0	1	6374.842753
Multi-Family with 5+ Units	1990s	Propane	Only Heating Shared	Room	1	0	0	0.0	0.0	0.0	2	30400.005110000002
Multi-Family with 5+ Units	1990s	Electricity	Both Shared	None	0	1	0	0.0	0.0	0.0	139	1434875.506
Multi-Family with 5+ Units	1990s	Fuel Oil	Both Shared	None	0	1	0	0.0	0.0	0.0	6	48843.162260000005
Multi-Family with 5+ Units	1990s	Natural Gas	Both Shared	None	0	1	0	0.0	0.0	0.0	71	840879.8484
Multi-Family with 5+ Units	1990s	None	Both Shared	None	0	1	0	0.0	0.0	0.0	15	138399.4958
Multi-Family with 5+ Units	1990s	Other Fuel	Both Shared	None	0	1	0	0.0	0.0	0.0	1	6374.842753
Multi-Family with 5+ Units	1990s	Propane	Both Shared	None	0	1	0	0.0	0.0	0.0	2	30400.005110000002
Multi-Family with 5+ Units	1990s	Electricity	Neither Shared	None	0	1	0	0.0	0.0	0.0	139	1434875.506
Multi-Family with 5+ Units	1990s	Fuel Oil	Neither Shared	None	0	1	0	0.0	0.0	0.0	6	48843.162260000005
Multi-Family with 5+ Units	1990s	Natural Gas	Neither Shared	None	0	1	0	0.0	0.0	0.0	71	840879.8484
Multi-Family with 5+ Units	1990s	None	Neither Shared	None	0	1	0	0.0	0.0	0.0	15	138399.4958
Multi-Family with 5+ Units	1990s	Other Fuel	Neither Shared	None	0	1	0	0.0	0.0	0.0	1	6374.842753
Multi-Family with 5+ Units	1990s	Propane	Neither Shared	None	0	1	0	0.0	0.0	0.0	2	30400.005110000002
Multi-Family with 5+ Units	1990s	Electricity	Only Cooling Shared	None	0	0	1	0.0	0.0	0.0	139	1434875.506
Multi-Family with 5+ Units	1990s	Fuel Oil	Only Cooling Shared	None	0	0	1	0.0	0.0	0.0	6	48843.162260000005
Multi-Family with 5+ Units	1990s	Natural Gas	Only Cooling Shared	None	0	0	1	0.0	0.0	0.0	71	840879.8484
Multi-Family with 5+ Units	1990s	None	Only Cooling Shared	None	0	0	1	0.0	0.0	0.0	15	138399.4958
Multi-Family with 5+ Units	1990s	Other Fuel	Only Cooling Shared	None	0	0	1	0.0	0.0	0.0	1	6374.842753
Multi-Family with 5+ Units	1990s	Propane	Only Cooling Shared	None	0	0	1	0.0	0.0	0.0	2	30400.005110000002
Multi-Family with 5+ Units	1990s	Electricity	Only Heating Shared	None	0	0	0	0.33	0.33	0.34	139	1434875.506
Multi-Family with 5+ Units	1990s	Fuel Oil	Only Heating Shared	None	0	0	0	0.33	0.33	0.34	6	48843.162260000005
Multi-Family with 5+ Units	1990s	Natural Gas	Only Heating Shared	None	0	0	0	0.33	0.33	0.34	71	840879.8484
Multi-Family with 5+ Units	1990s	None	Only Heating Shared	None	0	0	0	0.33	0.33	0.34	15	138399.4958
Multi-Family with 5+ Units	1990s	Other Fuel	Only Heating Shared	None	0	0	0	0.33	0.33	0.34	1	6374.842753
Multi-Family with 5+ Units	1990s	Propane	Only Heating Shared	None	0	0	0	0.33	0.33	0.34	2	30400.005110000002
Multi-Family with 5+ Units	2000s	Electricity	Both Shared	Central	1	0	0	0.0	0.0	0.0	152	1510549.494
Multi-Family with 5+ Units	2000s	Fuel Oil	Both Shared	Central	1	0	0	0.0	0.0	0.0	6	51635.21878
Multi-Family with 5+ Units	2000s	Natural Gas	Both Shared	Central	1	0	0	0.0	0.0	0.0	61	704316.5048
Multi-Family with 5+ Units	2000s	None	Both Shared	Central	1	0	0	0.0	0.0	0.0	15	138293.8008
Multi-Family with 5+ Units	2000s	Other Fuel	Both Shared	Central	1	0	0	0.0	0.0	0.0	2	13329.17065
Multi-Family with 5+ Units	2000s	Propane	Both Shared	Central	1	0	0	0.0	0.0	0.0	1	15974.94285
Multi-Family with 5+ Units	2000s	Electricity	Neither Shared	Central	1	0	0	0.0	0.0	0.0	152	1510549.494
Multi-Family with 5+ Units	2000s	Fuel Oil	Neither Shared	Central	1	0	0	0.0	0.0	0.0	6	51635.21878
Multi-Family with 5+ Units	2000s	Natural Gas	Neither Shared	Central	1	0	0	0.0	0.0	0.0	61	704316.5048
Multi-Family with 5+ Units	2000s	None	Neither Shared	Central	1	0	0	0.0	0.0	0.0	15	138293.8008
Multi-Family with 5+ Units	2000s	Other Fuel	Neither Shared	Central	1	0	0	0.0	0.0	0.0	2	13329.17065
Multi-Family with 5+ Units	2000s	Propane	Neither Shared	Central	1	0	0	0.0	0.0	0.0	1	15974.94285
Multi-Family with 5+ Units	2000s	Electricity	Only Cooling Shared	Central	1	0	0	0.0	0.0	0.0	152	1510549.494
Multi-Family with 5+ Units	2000s	Fuel Oil	Only Cooling Shared	Central	1	0	0	0.0	0.0	0.0	6	51635.21878
Multi-Family with 5+ Units	2000s	Natural Gas	Only Cooling Shared	Central	1	0	0	0.0	0.0	0.0	61	704316.5048
Multi-Family with 5+ Units	2000s	None	Only Cooling Shared	Central	1	0	0	0.0	0.0	0.0	15	138293.8008
Multi-Family with 5+ Units	2000s	Other Fuel	Only Cooling Shared	Central	1	0	0	0.0	0.0	0.0	2	13329.17065
Multi-Family with 5+ Units	2000s	Propane	Only Cooling Shared	Central	1	0	0	0.0	0.0	0.0	1	15974.94285
Multi-Family with 5+ Units	2000s	Electricity	Only Heating Shared	Central	1	0	0	0.0	0.0	0.0	152	1510549.494
Multi-Family with 5+ Units	2000s	Fuel Oil	Only Heating Shared	Central	1	0	0	0.0	0.0	0.0	6	51635.21878
Multi-Family with 5+ Units	2000s	Natural Gas	Only Heating Shared	Central	1	0	0	0.0	0.0	0.0	61	704316.5048
Multi-Family with 5+ Units	2000s	None	Only Heating Shared	Central	1	0	0	0.0	0.0	0.0	15	138293.8008
Multi-Family with 5+ Units	2000s	Other Fuel	Only Heating Shared	Central	1	0	0	0.0	0.0	0.0	2	13329.17065
Multi-Family with 5+ Units	2000s	Propane	Only Heating Shared	Central	1	0	0	0.0	0.0	0.0	1	15974.94285
Multi-Family with 5+ Units	2000s	Electricity	Both Shared	Room	1	0	0	0.0	0.0	0.0	152	1510549.494
Multi-Family with 5+ Units	2000s	Fuel Oil	Both Shared	Room	1	0	0	0.0	0.0	0.0	6	51635.21878
Multi-Family with 5+ Units	2000s	Natural Gas	Both Shared	Room	1	0	0	0.0	0.0	0.0	61	704316.5048
Multi-Family with 5+ Units	2000s	None	Both Shared	Room	1	0	0	0.0	0.0	0.0	15	138293.8008
Multi-Family with 5+ Units	2000s	Other Fuel	Both Shared	Room	1	0	0	0.0	0.0	0.0	2	13329.17065
Multi-Family with 5+ Units	2000s	Propane	Both Shared	Room	1	0	0	0.0	0.0	0.0	1	15974.94285
Multi-Family with 5+ Units	2000s	Electricity	Neither Shared	Room	1	0	0	0.0	0.0	0.0	152	1510549.494
Multi-Family with 5+ Units	2000s	Fuel Oil	Neither Shared	Room	1	0	0	0.0	0.0	0.0	6	51635.21878
Multi-Family with 5+ Units	2000s	Natural Gas	Neither Shared	Room	1	0	0	0.0	0.0	0.0	61	704316.5048
Multi-Family with 5+ Units	2000s	None	Neither Shared	Room	1	0	0	0.0	0.0	0.0	15	138293.8008
Multi-Family with 5+ Units	2000s	Other Fuel	Neither Shared	Room	1	0	0	0.0	0.0	0.0	2	13329.17065
Multi-Family with 5+ Units	2000s	Propane	Neither Shared	Room	1	0	0	0.0	0.0	0.0	1	15974.94285
Multi-Family with 5+ Units	2000s	Electricity	Only Cooling Shared	Room	1	0	0	0.0	0.0	0.0	152	1510549.494
Multi-Family with 5+ Units	2000s	Fuel Oil	Only Cooling Shared	Room	1	0	0	0.0	0.0	0.0	6	51635.21878
Multi-Family with 5+ Units	2000s	Natural Gas	Only Cooling Shared	Room	1	0	0	0.0	0.0	0.0	61	704316.5048
Multi-Family with 5+ Units	2000s	None	Only Cooling Shared	Room	1	0	0	0.0	0.0	0.0	15	138293.8008
Multi-Family with 5+ Units	2000s	Other Fuel	Only Cooling Shared	Room	1	0	0	0.0	0.0	0.0	2	13329.17065
Multi-Family with 5+ Units	2000s	Propane	Only Cooling Shared	Room	1	0	0	0.0	0.0	0.0	1	15974.94285
Multi-Family with 5+ Units	2000s	Electricity	Only Heating Shared	Room	1	0	0	0.0	0.0	0.0	152	1510549.494
Multi-Family with 5+ Units	2000s	Fuel Oil	Only Heating Shared	Room	1	0	0	0.0	0.0	0.0	6	51635.21878
Multi-Family with 5+ Units	2000s	Natural Gas	Only Heating Shared	Room	1	0	0	0.0	0.0	0.0	61	704316.5048
Multi-Family with 5+ Units	2000s	None	Only Heating Shared	Room	1	0	0	0.0	0.0	0.0	15	138293.8008
Multi-Family with 5+ Units	2000s	Other Fuel	Only Heating Shared	Room	1	0	0	0.0	0.0	0.0	2	13329.17065
Multi-Family with 5+ Units	2000s	Propane	Only Heating Shared	Room	1	0	0	0.0	0.0	0.0	1	15974.94285
Multi-Family with 5+ Units	2000s	Electricity	Both Shared	None	0	1	0	0.0	0.0	0.0	152	1510549.494
Multi-Family with 5+ Units	2000s	Fuel Oil	Both Shared	None	0	1	0	0.0	0.0	0.0	6	51635.21878
Multi-Family with 5+ Units	2000s	Natural Gas	Both Shared	None	0	1	0	0.0	0.0	0.0	61	704316.5048
Multi-Family with 5+ Units	2000s	None	Both Shared	None	0	1	0	0.0	0.0	0.0	15	138293.8008
Multi-Family with 5+ Units	2000s	Other Fuel	Both Shared	None	0	1	0	0.0	0.0	0.0	2	13329.17065
Multi-Family with 5+ Units	2000s	Propane	Both Shared	None	0	1	0	0.0	0.0	0.0	1	15974.94285
Multi-Family with 5+ Units	2000s	Electricity	Neither Shared	None	0	1	0	0.0	0.0	0.0	152	1510549.494
Multi-Family with 5+ Units	2000s	Fuel Oil	Neither Shared	None	0	1	0	0.0	0.0	0.0	6	51635.21878
Multi-Family with 5+ Units	2000s	Natural Gas	Neither Shared	None	0	1	0	0.0	0.0	0.0	61	704316.5048
Multi-Family with 5+ Units	2000s	None	Neither Shared	None	0	1	0	0.0	0.0	0.0	15	138293.8008
Multi-Family with 5+ Units	2000s	Other Fuel	Neither Shared	None	0	1	0	0.0	0.0	0.0	2	13329.17065
Multi-Family with 5+ Units	2000s	Propane	Neither Shared	None	0	1	0	0.0	0.0	0.0	1	15974.94285
Multi-Family with 5+ Units	2000s	Electricity	Only Cooling Shared	None	0	0	1	0.0	0.0	0.0	152	1510549.494
Multi-Family with 5+ Units	2000s	Fuel Oil	Only Cooling Shared	None	0	0	1	0.0	0.0	0.0	6	51635.21878
Multi-Family with 5+ Units	2000s	Natural Gas	Only Cooling Shared	None	0	0	1	0.0	0.0	0.0	61	704316.5048
Multi-Family with 5+ Units	2000s	None	Only Cooling Shared	None	0	0	1	0.0	0.0	0.0	15	138293.8008
Multi-Family with 5+ Units	2000s	Other Fuel	Only Cooling Shared	None	0	0	1	0.0	0.0	0.0	2	13329.17065
Multi-Family with 5+ Units	2000s	Propane	Only Cooling Shared	None	0	0	1	0.0	0.0	0.0	1	15974.94285
Multi-Family with 5+ Units	2000s	Electricity	Only Heating Shared	None	0	0	0	0.33	0.33	0.34	152	1510549.494
Multi-Family with 5+ Units	2000s	Fuel Oil	Only Heating Shared	None	0	0	0	0.33	0.33	0.34	6	51635.21878
Multi-Family with 5+ Units	2000s	Natural Gas	Only Heating Shared	None	0	0	0	0.33	0.33	0.34	61	704316.5048
Multi-Family with 5+ Units	2000s	None	Only Heating Shared	None	0	0	0	0.33	0.33	0.34	15	138293.8008
Multi-Family with 5+ Units	2000s	Other Fuel	Only Heating Shared	None	0	0	0	0.33	0.33	0.34	2	13329.17065
Multi-Family with 5+ Units	2000s	Propane	Only Heating Shared	None	0	0	0	0.33	0.33	0.34	1	15974.94285
Multi-Family with 5+ Units	2010s	Electricity	Both Shared	Central	1	0	0	0.0	0.0	0.0	152	1510549.494
Multi-Family with 5+ Units	2010s	Fuel Oil	Both Shared	Central	1	0	0	0.0	0.0	0.0	6	51635.21878
Multi-Family with 5+ Units	2010s	Natural Gas	Both Shared	Central	1	0	0	0.0	0.0	0.0	61	704316.5048
Multi-Family with 5+ Units	2010s	None	Both Shared	Central	1	0	0	0.0	0.0	0.0	15	138293.8008
Multi-Family with 5+ Units	2010s	Other Fuel	Both Shared	Central	1	0	0	0.0	0.0	0.0	2	13329.17065
Multi-Family with 5+ Units	2010s	Propane	Both Shared	Central	1	0	0	0.0	0.0	0.0	1	15974.94285
Multi-Family with 5+ Units	2010s	Electricity	Neither Shared	Central	1	0	0	0.0	0.0	0.0	152	1510549.494
Multi-Family with 5+ Units	2010s	Fuel Oil	Neither Shared	Central	1	0	0	0.0	0.0	0.0	6	51635.21878
Multi-Family with 5+ Units	2010s	Natural Gas	Neither Shared	Central	1	0	0	0.0	0.0	0.0	61	704316.5048
Multi-Family with 5+ Units	2010s	None	Neither Shared	Central	1	0	0	0.0	0.0	0.0	15	138293.8008
Multi-Family with 5+ Units	2010s	Other Fuel	Neither Shared	Central	1	0	0	0.0	0.0	0.0	2	13329.17065
Multi-Family with 5+ Units	2010s	Propane	Neither Shared	Central	1	0	0	0.0	0.0	0.0	1	15974.94285
Multi-Family with 5+ Units	2010s	Electricity	Only Cooling Shared	Central	1	0	0	0.0	0.0	0.0	152	1510549.494
Multi-Family with 5+ Units	2010s	Fuel Oil	Only Cooling Shared	Central	1	0	0	0.0	0.0	0.0	6	51635.21878
Multi-Family with 5+ Units	2010s	Natural Gas	Only Cooling Shared	Central	1	0	0	0.0	0.0	0.0	61	704316.5048
Multi-Family with 5+ Units	2010s	None	Only Cooling Shared	Central	1	0	0	0.0	0.0	0.0	15	138293.8008
Multi-Family with 5+ Units	2010s	Other Fuel	Only Cooling Shared	Central	1	0	0	0.0	0.0	0.0	2	13329.17065
Multi-Family with 5+ Units	2010s	Propane	Only Cooling Shared	Central	1	0	0	0.0	0.0	0.0	1	15974.94285
Multi-Family with 5+ Units	2010s	Electricity	Only Heating Shared	Central	1	0	0	0.0	0.0	0.0	152	1510549.494
Multi-Family with 5+ Units	2010s	Fuel Oil	Only Heating Shared	Central	1	0	0	0.0	0.0	0.0	6	51635.21878
Multi-Family with 5+ Units	2010s	Natural Gas	Only Heating Shared	Central	1	0	0	0.0	0.0	0.0	61	704316.5048
Multi-Family with 5+ Units	2010s	None	Only Heating Shared	Central	1	0	0	0.0	0.0	0.0	15	138293.8008
Multi-Family with 5+ Units	2010s	Other Fuel	Only Heating Shared	Central	1	0	0	0.0	0.0	0.0	2	13329.17065
Multi-Family with 5+ Units	2010s	Propane	Only Heating Shared	Central	1	0	0	0.0	0.0	0.0	1	15974.94285
Multi-Family with 5+ Units	2010s	Electricity	Both Shared	Room	1	0	0	0.0	0.0	0.0	152	1510549.494
Multi-Family with 5+ Units	2010s	Fuel Oil	Both Shared	Room	1	0	0	0.0	0.0	0.0	6	51635.21878
Multi-Family with 5+ Units	2010s	Natural Gas	Both Shared	Room	1	0	0	0.0	0.0	0.0	61	704316.5048
Multi-Family with 5+ Units	2010s	None	Both Shared	Room	1	0	0	0.0	0.0	0.0	15	138293.8008
Multi-Family with 5+ Units	2010s	Other Fuel	Both Shared	Room	1	0	0	0.0	0.0	0.0	2	13329.17065
Multi-Family with 5+ Units	2010s	Propane	Both Shared	Room	1	0	0	0.0	0.0	0.0	1	15974.94285
Multi-Family with 5+ Units	2010s	Electricity	Neither Shared	Room	1	0	0	0.0	0.0	0.0	152	1510549.494
Multi-Family with 5+ Units	2010s	Fuel Oil	Neither Shared	Room	1	0	0	0.0	0.0	0.0	6	51635.21878
Multi-Family with 5+ Units	2010s	Natural Gas	Neither Shared	Room	1	0	0	0.0	0.0	0.0	61	704316.5048
Multi-Family with 5+ Units	2010s	None	Neither Shared	Room	1	0	0	0.0	0.0	0.0	15	138293.8008
Multi-Family with 5+ Units	2010s	Other Fuel	Neither Shared	Room	1	0	0	0.0	0.0	0.0	2	13329.17065
Multi-Family with 5+ Units	2010s	Propane	Neither Shared	Room	1	0	0	0.0	0.0	0.0	1	15974.94285
Multi-Family with 5+ Units	2010s	Electricity	Only Cooling Shared	Room	1	0	0	0.0	0.0	0.0	152	1510549.494
Multi-Family with 5+ Units	2010s	Fuel Oil	Only Cooling Shared	Room	1	0	0	0.0	0.0	0.0	6	51635.21878
Multi-Family with 5+ Units	2010s	Natural Gas	Only Cooling Shared	Room	1	0	0	0.0	0.0	0.0	61	704316.5048
Multi-Family with 5+ Units	2010s	None	Only Cooling Shared	Room	1	0	0	0.0	0.0	0.0	15	138293.8008
Multi-Family with 5+ Units	2010s	Other Fuel	Only Cooling Shared	Room	1	0	0	0.0	0.0	0.0	2	13329.17065
Multi-Family with 5+ Units	2010s	Propane	Only Cooling Shared	Room	1	0	0	0.0	0.0	0.0	1	15974.94285
Multi-Family with 5+ Units	2010s	Electricity	Only Heating Shared	Room	1	0	0	0.0	0.0	0.0	152	1510549.494
Multi-Family with 5+ Units	2010s	Fuel Oil	Only Heating Shared	Room	1	0	0	0.0	0.0	0.0	6	51635.21878
Multi-Family with 5+ Units	2010s	Natural Gas	Only Heating Shared	Room	1	0	0	0.0	0.0	0.0	61	704316.5048
Multi-Family with 5+ Units	2010s	None	Only Heating Shared	Room	1	0	0	0.0	0.0	0.0	15	138293.8008
Multi-Family with 5+ Units	2010s	Other Fuel	Only Heating Shared	Room	1	0	0	0.0	0.0	0.0	2	13329.17065
Multi-Family with 5+ Units	2010s	Propane	Only Heating Shared	Room	1	0	0	0.0	0.0	0.0	1	15974.94285
Multi-Family with 5+ Units	2010s	Electricity	Both Shared	None	0	1	0	0.0	0.0	0.0	152	1510549.494
Multi-Family with 5+ Units	2010s	Fuel Oil	Both Shared	None	0	1	0	0.0	0.0	0.0	6	51635.21878
Multi-Family with 5+ Units	2010s	Natural Gas	Both Shared	None	0	1	0	0.0	0.0	0.0	61	704316.5048
Multi-Family with 5+ Units	2010s	None	Both Shared	None	0	1	0	0.0	0.0	0.0	15	138293.8008
Multi-Family with 5+ Units	2010s	Other Fuel	Both Shared	None	0	1	0	0.0	0.0	0.0	2	13329.17065
Multi-Family with 5+ Units	2010s	Propane	Both Shared	None	0	1	0	0.0	0.0	0.0	1	15974.94285
Multi-Family with 5+ Units	2010s	Electricity	Neither Shared	None	0	1	0	0.0	0.0	0.0	152	1510549.494
Multi-Family with 5+ Units	2010s	Fuel Oil	Neither Shared	None	0	1	0	0.0	0.0	0.0	6	51635.21878
Multi-Family with 5+ Units	2010s	Natural Gas	Neither Shared	None	0	1	0	0.0	0.0	0.0	61	704316.5048
Multi-Family with 5+ Units	2010s	None	Neither Shared	None	0	1	0	0.0	0.0	0.0	15	138293.8008
Multi-Family with 5+ Units	2010s	Other Fuel	Neither Shared	None	0	1	0	0.0	0.0	0.0	2	13329.17065
Multi-Family with 5+ Units	2010s	Propane	Neither Shared	None	0	1	0	0.0	0.0	0.0	1	15974.94285
Multi-Family with 5+ Units	2010s	Electricity	Only Cooling Shared	None	0	0	1	0.0	0.0	0.0	152	1510549.494
Multi-Family with 5+ Units	2010s	Fuel Oil	Only Cooling Shared	None	0	0	1	0.0	0.0	0.0	6	51635.21878
Multi-Family with 5+ Units	2010s	Natural Gas	Only Cooling Shared	None	0	0	1	0.0	0.0	0.0	61	704316.5048
Multi-Family with 5+ Units	2010s	None	Only Cooling Shared	None	0	0	1	0.0	0.0	0.0	15	138293.8008
Multi-Family with 5+ Units	2010s	Other Fuel	Only Cooling Shared	None	0	0	1	0.0	0.0	0.0	2	13329.17065
Multi-Family with 5+ Units	2010s	Propane	Only Cooling Shared	None	0	0	1	0.0	0.0	0.0	1	15974.94285
Multi-Family with 5+ Units	2010s	Electricity	Only Heating Shared	None	0	0	0	0.33	0.33	0.34	152	1510549.494
Multi-Family with 5+ Units	2010s	Fuel Oil	Only Heating Shared	None	0	0	0	0.33	0.33	0.34	6	51635.21878
Multi-Family with 5+ Units	2010s	Natural Gas	Only Heating Shared	None	0	0	0	0.33	0.33	0.34	61	704316.5048
Multi-Family with 5+ Units	2010s	None	Only Heating Shared	None	0	0	0	0.33	0.33	0.34	15	138293.8008
Multi-Family with 5+ Units	2010s	Other Fuel	Only Heating Shared	None	0	0	0	0.33	0.33	0.34	2	13329.17065
