Dependency=Geometry Building Type RECS	Dependency=HVAC Cooling Type	Dependency=HVAC Heating Type	Dependency=Vintage	Option=Cooling Only	Option=Heating and Cooling	Option=Heating Only	Option=None	Option=Void	source_count	source_weight	sampling_probability
Multi-Family with 2 - 4 Units	Ducted Heat Pump	Ducted Heating	<1940	0	0	0	0	1	32	0	0
Multi-Family with 2 - 4 Units	Evaporative or Swamp Cooler	Ducted Heating	<1940	0	0	0	0	1	2	0	0
Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	Ducted Heating	<1940	0	0	0	0	1	18	3783.4	0
Multi-Family with 2 - 4 Units	None	Ducted Heating	<1940	0	0	0.719816	0.280184	0	17	118661	0.00163571
Multi-Family with 2 - 4 Units	Room AC	Ducted Heating	<1940	0	0	0.575192	0.424808	0	47	330904	0.00464191
Multi-Family with 2 - 4 Units	Central AC	Non-Ducted Heat Pump	<1940	0	0	0	0	1	11	0	0
Multi-Family with 2 - 4 Units	Ducted Heat Pump	Non-Ducted Heat Pump	<1940	0	0	0	0	1	11	0	0
Multi-Family with 2 - 4 Units	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	<1940	0	0	0	0	1	0	0	0
Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	Non-Ducted Heat Pump	<1940	0	0	0	1	0	124	0	4.90389e-05
Multi-Family with 2 - 4 Units	None	Non-Ducted Heat Pump	<1940	0	0	0	0	1	124	0	0
Multi-Family with 2 - 4 Units	Room AC	Non-Ducted Heat Pump	<1940	0	0	0	0	1	124	0	0
Multi-Family with 2 - 4 Units	Central AC	Non-Ducted Heating	<1940	0.25757	0.293814	0.131547	0.31707	0	10	54619.3	0.000817672
Multi-Family with 2 - 4 Units	Ducted Heat Pump	Non-Ducted Heating	<1940	0	0	0	0	1	10	0	0
Multi-Family with 2 - 4 Units	Evaporative or Swamp Cooler	Non-Ducted Heating	<1940	0	0	0	0	1	3	0	0
Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	Non-Ducted Heating	<1940	0	0	0	0	1	34	6793.27	0
Multi-Family with 2 - 4 Units	None	Non-Ducted Heating	<1940	0	0	0.355066	0.644934	0	33	214844	0.00235543
Multi-Family with 2 - 4 Units	Room AC	Non-Ducted Heating	<1940	0	0	0.503736	0.496264	0	84	643330	0.00753662
Multi-Family with 2 - 4 Units	Central AC	None	<1940	0.421961	0	0	0.578039	0	11	1953.85	6.96538e-05
Multi-Family with 2 - 4 Units	Ducted Heat Pump	None	<1940	0	0	0	0	1	11	0	0
Multi-Family with 2 - 4 Units	Evaporative or Swamp Cooler	None	<1940	0	0	0	0	1	0	0	0
Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	None	<1940	0	0	0	0	1	124	1321.94	0
Multi-Family with 2 - 4 Units	None	None	<1940	0	0	0	1	0	124	21217.9	6.00741e-05
Multi-Family with 2 - 4 Units	Room AC	None	<1940	0	0	0	1	0	124	10582.9	4.87099e-05
Multi-Family with 5+ Units	Central AC	Ducted Heat Pump	1940s	0	0	0	0	1	25	0	0
Multi-Family with 5+ Units	Ducted Heat Pump	Ducted Heat Pump	1940s	0	0	0	1	0	18	36806.2	0.000474336
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Ducted Heat Pump	1940s	0	0	0	0	1	0	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Ducted Heat Pump	1940s	0	0	0	0	1	28	0	0
Multi-Family with 5+ Units	None	Ducted Heat Pump	1940s	0	0	0	0	1	28	4263.04	0
Multi-Family with 5+ Units	Room AC	Ducted Heat Pump	1940s	0	0	0	0	1	11	19895.6	0
Multi-Family with 5+ Units	Central AC	Ducted Heating	1940s	0.180084	0.264477	0.0446106	0.510829	0	49	127157	0.000831923
Multi-Family with 5+ Units	Ducted Heat Pump	Ducted Heating	1940s	0	0	0	0	1	70	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Ducted Heating	1940s	0	0	0	0	1	3	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Ducted Heating	1940s	0	0	0	0	1	24	0	0
Multi-Family with 5+ Units	None	Ducted Heating	1940s	0	0	0.548251	0.451749	0	18	41195.9	0.000255824
Multi-Family with 5+ Units	Room AC	Ducted Heating	1940s	0	0	0.702159	0.297841	0	33	106204	0.000603184
Multi-Family with 5+ Units	Central AC	Non-Ducted Heat Pump	1940s	0	0	0	0	1	33	0	0
Multi-Family with 5+ Units	Ducted Heat Pump	Non-Ducted Heat Pump	1940s	0	0	0	0	1	33	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	1940s	0	0	0	0	1	2	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Non-Ducted Heat Pump	1940s	0	0	0	1	0	18	3037.18	4.67121e-05
Multi-Family with 5+ Units	None	Non-Ducted Heat Pump	1940s	0	0	0	0	1	18	0	0
Multi-Family with 5+ Units	Room AC	Non-Ducted Heat Pump	1940s	0	0	0	0	1	11	6487.57	0
Multi-Family with 5+ Units	Central AC	Non-Ducted Heating	1940s	0.102833	0.275214	0.323609	0.298345	0	19	46546.7	0.000370226
Multi-Family with 5+ Units	Ducted Heat Pump	Non-Ducted Heating	1940s	0	0	0	0	1	29	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Non-Ducted Heating	1940s	0	0	0	0	1	6	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Non-Ducted Heating	1940s	0	0	0	0	1	47	0	0
Multi-Family with 5+ Units	None	Non-Ducted Heating	1940s	0	0	0.72267	0.27733	0	33	106348	0.000762183
Multi-Family with 5+ Units	Room AC	Non-Ducted Heating	1940s	0	0	0.722289	0.277711	0	111	319961	0.00211267
Multi-Family with 5+ Units	Central AC	None	1940s	0.0502691	0	0	0.949731	0	33	10337.6	6.28922e-05
Multi-Family with 5+ Units	Ducted Heat Pump	None	1940s	0	0	0	0	1	33	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	None	1940s	0	0	0	0	1	2	4722.87	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	None	1940s	0	0	0	0	1	18	0	0
Multi-Family with 5+ Units	None	None	1940s	0	0	0	1	0	18	14569.8	9.72795e-05
Multi-Family with 5+ Units	Room AC	None	1940s	0	0	0	1	0	11	11213.7	5.60319e-05
Multi-Family with 5+ Units	Central AC	Ducted Heat Pump	1950s	0	0	0	0	1	25	0	0
Multi-Family with 5+ Units	Ducted Heat Pump	Ducted Heat Pump	1950s	0	0	0	1	0	25	61887.7	0.000781545
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Ducted Heat Pump	1950s	0	0	0	0	1	0	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Ducted Heat Pump	1950s	0	0	0	0	1	28	1774.41	0
Multi-Family with 5+ Units	None	Ducted Heat Pump	1950s	0	0	0	0	1	28	10395.6	0
Multi-Family with 5+ Units	Room AC	Ducted Heat Pump	1950s	0	0	0	0	1	11	28621.5	0
Multi-Family with 5+ Units	Central AC	Ducted Heating	1950s	0.0935737	0.431594	0.093668	0.381164	0	21	199665	0.00187516
Multi-Family with 5+ Units	Ducted Heat Pump	Ducted Heating	1950s	0	0	0	0	1	70	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Ducted Heating	1950s	0	0	0	0	1	3	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Ducted Heating	1950s	0	0	0	0	1	24	4652.03	0
Multi-Family with 5+ Units	None	Ducted Heating	1950s	0	0	0.606321	0.393679	0	23	42458.7	0.000530259
Multi-Family with 5+ Units	Room AC	Ducted Heating	1950s	0	0	0.86162	0.13838	0	14	146162	0.00122272
Multi-Family with 5+ Units	Central AC	Non-Ducted Heat Pump	1950s	0	0	0	0	1	33	0	0
Multi-Family with 5+ Units	Ducted Heat Pump	Non-Ducted Heat Pump	1950s	0	0	0	0	1	33	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	1950s	0	0	0	0	1	2	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Non-Ducted Heat Pump	1950s	0	0	0	1	0	18	0	0
Multi-Family with 5+ Units	None	Non-Ducted Heat Pump	1950s	0	0	0	0	1	18	0	0
Multi-Family with 5+ Units	Room AC	Non-Ducted Heat Pump	1950s	0	0	0	0	1	11	0	0
Multi-Family with 5+ Units	Central AC	Non-Ducted Heating	1950s	0	0.539671	0.125432	0.334897	0	10	99328.8	0.00076301
Multi-Family with 5+ Units	Ducted Heat Pump	Non-Ducted Heating	1950s	0	0	0	0	1	29	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Non-Ducted Heating	1950s	0	0	0	0	1	6	10605	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Non-Ducted Heating	1950s	0	0	0	0	1	47	0	0
Multi-Family with 5+ Units	None	Non-Ducted Heating	1950s	0	0	0.531868	0.468132	0	14	138353	0.00148853
Multi-Family with 5+ Units	Room AC	Non-Ducted Heating	1950s	0	0	0.754623	0.245377	0	49	408681	0.00380191
Multi-Family with 5+ Units	Central AC	None	1950s	0.0502691	0	0	0.949731	0	33	32941.9	0.000116126
Multi-Family with 5+ Units	Ducted Heat Pump	None	1950s	0	0	0	0	1	33	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	None	1950s	0	0	0	0	1	2	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	None	1950s	0	0	0	0	1	18	0	0
Multi-Family with 5+ Units	None	None	1950s	0	0	0	1	0	18	19410.3	0.000179238
Multi-Family with 5+ Units	Room AC	None	1950s	0	0	0	1	0	11	42890	0.000104119
Multi-Family with 5+ Units	Central AC	Ducted Heat Pump	1960s	0	0	0	0	1	47	0	0
Multi-Family with 5+ Units	Ducted Heat Pump	Ducted Heat Pump	1960s	0	0	0	1	0	16	170825	0.00247524
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Ducted Heat Pump	1960s	0	0	0	0	1	1	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Ducted Heat Pump	1960s	0	0	0	0	1	14	0	0
Multi-Family with 5+ Units	None	Ducted Heat Pump	1960s	0	0	0	0	1	12	56126.8	0
Multi-Family with 5+ Units	Room AC	Ducted Heat Pump	1960s	0	0	0	0	1	56	10356.6	0
Multi-Family with 5+ Units	Central AC	Ducted Heating	1960s	0.109435	0.422175	0.048424	0.419966	0	51	477341	0.00476409
Multi-Family with 5+ Units	Ducted Heat Pump	Ducted Heating	1960s	0	0	0	0	1	155	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Ducted Heating	1960s	0	0	0	0	1	3	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Ducted Heating	1960s	0	0	0	0	1	29	0	0
Multi-Family with 5+ Units	None	Ducted Heating	1960s	0	0	0.49265	0.50735	0	14	112375	0.000861387
Multi-Family with 5+ Units	Room AC	Ducted Heating	1960s	0	0	0.468459	0.531541	0	22	249049	0.00179111
Multi-Family with 5+ Units	Central AC	Non-Ducted Heat Pump	1960s	0	0	0	0	1	21	9892.25	0
Multi-Family with 5+ Units	Ducted Heat Pump	Non-Ducted Heat Pump	1960s	0	0	0	0	1	21	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	1960s	0	0	0	0	1	5	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Non-Ducted Heat Pump	1960s	0	0	0	1	0	29	9851.08	0.000191167
Multi-Family with 5+ Units	None	Non-Ducted Heat Pump	1960s	0	0	0	0	1	29	0	0
Multi-Family with 5+ Units	Room AC	Non-Ducted Heat Pump	1960s	0	0	0	0	1	30	0	0
Multi-Family with 5+ Units	Central AC	Non-Ducted Heating	1960s	0.0580992	0.603822	0.0922198	0.245859	0	26	248014	0.00220365
Multi-Family with 5+ Units	Ducted Heat Pump	Non-Ducted Heating	1960s	0	0	0	0	1	58	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Non-Ducted Heating	1960s	0	0	0	0	1	6	18914.3	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Non-Ducted Heating	1960s	0	0	0	0	1	61	15900.4	0
Multi-Family with 5+ Units	None	Non-Ducted Heating	1960s	0	0	0.488082	0.511918	0	23	222758	0.00174826
Multi-Family with 5+ Units	Room AC	Non-Ducted Heating	1960s	0	0	0.662964	0.337036	0	63	600932	0.00579328
Multi-Family with 5+ Units	Central AC	None	1960s	0.197785	0	0	0.802215	0	19	39154.4	0.000187468
Multi-Family with 5+ Units	Ducted Heat Pump	None	1960s	0	0	0	0	1	19	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	None	1960s	0	0	0	0	1	2	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	None	1960s	0	0	0	0	1	26	0	0
Multi-Family with 5+ Units	None	None	1960s	0	0	0	1	0	11	70297.7	0.000248113
Multi-Family with 5+ Units	Room AC	None	1960s	0	0	0	1	0	10	98368.5	0.000315334
Multi-Family with 5+ Units	Central AC	Ducted Heat Pump	1970s	0	0	0	0	1	47	0	0
Multi-Family with 5+ Units	Ducted Heat Pump	Ducted Heat Pump	1970s	0	0	0	1	0	31	315434	0.00578739
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Ducted Heat Pump	1970s	0	0	0	0	1	1	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Ducted Heat Pump	1970s	0	0	0	0	1	14	21280.3	0
Multi-Family with 5+ Units	None	Ducted Heat Pump	1970s	0	0	0	0	1	12	77723.3	0
Multi-Family with 5+ Units	Room AC	Ducted Heat Pump	1970s	0	0	0	0	1	56	61765	0
Multi-Family with 5+ Units	Central AC	Ducted Heating	1970s	0.0582281	0.172813	0.1576	0.611359	0	104	1.04646e+06	0.00863259
Multi-Family with 5+ Units	Ducted Heat Pump	Ducted Heating	1970s	0	0	0	0	1	155	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Ducted Heating	1970s	0	0	0	0	1	3	12738	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Ducted Heating	1970s	0	0	0	0	1	29	12680.1	0
Multi-Family with 5+ Units	None	Ducted Heating	1970s	0	0	0.574468	0.425532	0	14	138437	0.00149913
Multi-Family with 5+ Units	Room AC	Ducted Heating	1970s	0	0	0.623042	0.376958	0	28	234561	0.00283919
Multi-Family with 5+ Units	Central AC	Non-Ducted Heat Pump	1970s	0	0	0	0	1	21	12040.6	0
Multi-Family with 5+ Units	Ducted Heat Pump	Non-Ducted Heat Pump	1970s	0	0	0	0	1	21	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	1970s	0	0	0	0	1	5	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Non-Ducted Heat Pump	1970s	0	0	0	1	0	29	6574.56	0.000420433
Multi-Family with 5+ Units	None	Non-Ducted Heat Pump	1970s	0	0	0	0	1	29	8578.96	0
Multi-Family with 5+ Units	Room AC	Non-Ducted Heat Pump	1970s	0	0	0	0	1	30	7968.85	0
Multi-Family with 5+ Units	Central AC	Non-Ducted Heating	1970s	0.0284219	0.531966	0.0398825	0.39973	0	32	355643	0.00369226
Multi-Family with 5+ Units	Ducted Heat Pump	Non-Ducted Heating	1970s	0	0	0	0	1	58	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Non-Ducted Heating	1970s	0	0	0	0	1	6	9558.79	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Non-Ducted Heating	1970s	0	0	0	0	1	61	9072.43	0
Multi-Family with 5+ Units	None	Non-Ducted Heating	1970s	0	0	0.257407	0.742593	0	35	239282	0.00263293
Multi-Family with 5+ Units	Room AC	Non-Ducted Heating	1970s	0	0	0.478069	0.521931	0	110	934776	0.0080203
Multi-Family with 5+ Units	Central AC	None	1970s	0.234683	0	0	0.765317	0	17	209883	0.000272215
Multi-Family with 5+ Units	Ducted Heat Pump	None	1970s	0	0	0	0	1	19	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	None	1970s	0	0	0	0	1	2	17584.8	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	None	1970s	0	0	0	0	1	26	0	0
Multi-Family with 5+ Units	None	None	1970s	0	0	0	1	0	15	103495	0.000338788
Multi-Family with 5+ Units	Room AC	None	1970s	0	0	0	1	0	19	171160	0.000419174
Multi-Family with 5+ Units	Central AC	Ducted Heat Pump	1980s	0	0	0	0	1	71	0	0
Multi-Family with 5+ Units	Ducted Heat Pump	Ducted Heat Pump	1980s	0	0	0	1	0	40	474848	0.00669075
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Ducted Heat Pump	1980s	0	0	0	0	1	1	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Ducted Heat Pump	1980s	0	0	0	0	1	36	16076.4	0
Multi-Family with 5+ Units	None	Ducted Heat Pump	1980s	0	0	0	0	1	36	31912.5	0
Multi-Family with 5+ Units	Room AC	Ducted Heat Pump	1980s	0	0	0	0	1	41	35293	0
Multi-Family with 5+ Units	Central AC	Ducted Heating	1980s	0.126589	0.215991	0.0582714	0.599148	0	100	994195	0.00928268
Multi-Family with 5+ Units	Ducted Heat Pump	Ducted Heating	1980s	0	0	0	0	1	173	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Ducted Heating	1980s	0	0	0	0	1	3	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Ducted Heating	1980s	0	0	0	0	1	30	6671.25	0
Multi-Family with 5+ Units	None	Ducted Heating	1980s	0	0	0.294185	0.705815	0	19	170994	0.00119484
Multi-Family with 5+ Units	Room AC	Ducted Heating	1980s	0	0	0.516786	0.483214	0	22	166148	0.00138948
Multi-Family with 5+ Units	Central AC	Non-Ducted Heat Pump	1980s	0	0	0	0	1	38	35532.6	0
Multi-Family with 5+ Units	Ducted Heat Pump	Non-Ducted Heat Pump	1980s	0	0	0	0	1	38	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	1980s	0	0	0	0	1	1	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Non-Ducted Heat Pump	1980s	0	0	0	1	0	24	23741.6	0.000583422
Multi-Family with 5+ Units	None	Non-Ducted Heat Pump	1980s	0	0	0	0	1	24	0	0
Multi-Family with 5+ Units	Room AC	Non-Ducted Heat Pump	1980s	0	0	0	0	1	33	0	0
Multi-Family with 5+ Units	Central AC	Non-Ducted Heating	1980s	0.255632	0.257303	0.132491	0.354574	0	36	384157	0.00391775
Multi-Family with 5+ Units	Ducted Heat Pump	Non-Ducted Heating	1980s	0	0	0	0	1	64	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Non-Ducted Heating	1980s	0	0	0	0	1	6	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Non-Ducted Heating	1980s	0	0	0	0	1	45	46254.9	0
Multi-Family with 5+ Units	None	Non-Ducted Heating	1980s	0	0	0.404793	0.595207	0	28	217455	0.00175569
Multi-Family with 5+ Units	Room AC	Non-Ducted Heating	1980s	0	0	0.345605	0.654395	0	62	571350	0.00469414
Multi-Family with 5+ Units	Central AC	None	1980s	0.344333	0	0	0.655667	0	20	290193	0.000267903
Multi-Family with 5+ Units	Ducted Heat Pump	None	1980s	0	0	0	0	1	34	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	None	1980s	0	0	0	0	1	2	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	None	1980s	0	0	0	0	1	20	10798.4	0
Multi-Family with 5+ Units	None	None	1980s	0	0	0	1	0	19	78315.1	0.000250709
Multi-Family with 5+ Units	Room AC	None	1980s	0	0	0	1	0	33	42592.4	0.00011656
Multi-Family with 5+ Units	Central AC	Ducted Heat Pump	1990s	0	0	0	0	1	71	0	0
Multi-Family with 5+ Units	Ducted Heat Pump	Ducted Heat Pump	1990s	0	0	0	1	0	31	350463	0.00461798
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Ducted Heat Pump	1990s	0	0	0	0	1	1	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Ducted Heat Pump	1990s	0	0	0	0	1	36	12458.1	0
Multi-Family with 5+ Units	None	Ducted Heat Pump	1990s	0	0	0	0	1	36	7431.23	0
Multi-Family with 5+ Units	Room AC	Ducted Heat Pump	1990s	0	0	0	0	1	41	0	0
Multi-Family with 5+ Units	Central AC	Ducted Heating	1990s	0.111565	0.18002	0.0850409	0.623374	0	73	755751	0.00890102
Multi-Family with 5+ Units	Ducted Heat Pump	Ducted Heating	1990s	0	0	0	0	1	173	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Ducted Heating	1990s	0	0	0	0	1	3	7261.08	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Ducted Heating	1990s	0	0	0	0	1	30	18325.5	0
Multi-Family with 5+ Units	None	Ducted Heating	1990s	0	0	0.339077	0.660923	0	28	78176.2	0.000992373
Multi-Family with 5+ Units	Room AC	Ducted Heating	1990s	0	0	0.54391	0.45609	0	14	96997	0.00101882
Multi-Family with 5+ Units	Central AC	Non-Ducted Heat Pump	1990s	0	0	0	0	1	38	5765.99	0
Multi-Family with 5+ Units	Ducted Heat Pump	Non-Ducted Heat Pump	1990s	0	0	0	0	1	38	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	1990s	0	0	0	0	1	1	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Non-Ducted Heat Pump	1990s	0	0	0	1	0	24	20605.5	0.000328524
Multi-Family with 5+ Units	None	Non-Ducted Heat Pump	1990s	0	0	0	0	1	24	0	0
Multi-Family with 5+ Units	Room AC	Non-Ducted Heat Pump	1990s	0	0	0	0	1	33	0	0
Multi-Family with 5+ Units	Central AC	Non-Ducted Heating	1990s	0.155574	0.301334	0.125278	0.417814	0	28	305489	0.0032647
Multi-Family with 5+ Units	Ducted Heat Pump	Non-Ducted Heating	1990s	0	0	0	0	1	64	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Non-Ducted Heating	1990s	0	0	0	0	1	6	13762.3	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Non-Ducted Heating	1990s	0	0	0	0	1	45	4654.08	0
Multi-Family with 5+ Units	None	Non-Ducted Heating	1990s	0	0	0.284554	0.715446	0	12	108712	0.00147319
Multi-Family with 5+ Units	Room AC	Non-Ducted Heating	1990s	0	0	0.443577	0.556423	0	47	435622	0.0040156
Multi-Family with 5+ Units	Central AC	None	1990s	0.0664049	0	0	0.933595	0	14	198550	0.000208212
Multi-Family with 5+ Units	Ducted Heat Pump	None	1990s	0	0	0	0	1	34	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	None	1990s	0	0	0	0	1	2	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	None	1990s	0	0	0	0	1	20	0	0
Multi-Family with 5+ Units	None	None	1990s	0	0	0	1	0	11	93882.6	0.000187893
Multi-Family with 5+ Units	Room AC	None	1990s	0	0	0	1	0	33	36473.3	8.88999e-05
Multi-Family with 5+ Units	Central AC	Ducted Heat Pump	2000s	0	0	0	0	1	35	0	0
Multi-Family with 5+ Units	Ducted Heat Pump	Ducted Heat Pump	2000s	0	0	0	1	0	35	318336	0.00408105
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Ducted Heat Pump	2000s	0	0	0	0	1	1	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Ducted Heat Pump	2000s	0	0	0	0	1	19	0	0
Multi-Family with 5+ Units	None	Ducted Heat Pump	2000s	0	0	0	0	1	19	47855.5	0
Multi-Family with 5+ Units	Room AC	Ducted Heat Pump	2000s	0	0	0	0	1	18	32389.3	0
Multi-Family with 5+ Units	Central AC	Ducted Heating	2000s	0.244082	0.177121	0.0228312	0.555965	0	141	1.21441e+06	0.010485
Multi-Family with 5+ Units	Ducted Heat Pump	Ducted Heating	2000s	0	0	0	0	1	141	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Ducted Heating	2000s	0	0	0	0	1	3	6629.42	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Ducted Heating	2000s	0	0	0	0	1	14	0	0
Multi-Family with 5+ Units	None	Ducted Heating	2000s	0	0	0.30965	0.69035	0	14	144547	0.00142282
Multi-Family with 5+ Units	Room AC	Ducted Heating	2000s	0	0	0.633227	0.366773	0	16	121121	0.000999406
Multi-Family with 5+ Units	Central AC	Non-Ducted Heat Pump	2000s	0	0	0	0	1	27	22022	0
Multi-Family with 5+ Units	Ducted Heat Pump	Non-Ducted Heat Pump	2000s	0	0	0	0	1	27	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Non-Ducted Heat Pump	2000s	0	0	0	0	1	0	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Non-Ducted Heat Pump	2000s	0	0	0	1	0	13	10797.8	0.000275625
Multi-Family with 5+ Units	None	Non-Ducted Heat Pump	2000s	0	0	0	0	1	13	0	0
Multi-Family with 5+ Units	Room AC	Non-Ducted Heat Pump	2000s	0	0	0	0	1	19	0	0
Multi-Family with 5+ Units	Central AC	Non-Ducted Heating	2000s	0.151661	0.257419	0.100718	0.490203	0	38	367788	0.00262642
Multi-Family with 5+ Units	Ducted Heat Pump	Non-Ducted Heating	2000s	0	0	0	0	1	38	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Non-Ducted Heating	2000s	0	0	0	0	1	6	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Non-Ducted Heating	2000s	0	0	0	0	1	19	16963.1	0
Multi-Family with 5+ Units	None	Non-Ducted Heating	2000s	0	0	0.461709	0.538291	0	16	125956	0.00141386
Multi-Family with 5+ Units	Room AC	Non-Ducted Heating	2000s	0	0	0.169166	0.830834	0	38	293449	0.00239054
Multi-Family with 5+ Units	Central AC	None	2000s	0.347709	0	0	0.652291	0	24	282301	0.000196127
Multi-Family with 5+ Units	Ducted Heat Pump	None	2000s	0	0	0	0	1	24	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	None	2000s	0	0	0	0	1	2	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	None	2000s	0	0	0	0	1	11	14638.6	0
Multi-Family with 5+ Units	None	None	2000s	0	0	0	1	0	10	104336	0.000129645
Multi-Family with 5+ Units	Room AC	None	2000s	0	0	0	1	0	19	47110.4	4.7843e-05
Multi-Family with 5+ Units	Central AC	Ducted Heat Pump	2010s	0	0	0	0	1	50	0	0
Multi-Family with 5+ Units	Ducted Heat Pump	Ducted Heat Pump	2010s	0	0	0	1	0	50	468203	0.00295468
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Ducted Heat Pump	2010s	0	0	0	0	1	0	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Ducted Heat Pump	2010s	0	0	0	0	1	14	0	0
Multi-Family with 5+ Units	None	Ducted Heat Pump	2010s	0	0	0	0	1	14	28093.3	0
Multi-Family with 5+ Units	Room AC	Ducted Heat Pump	2010s	0	0	0	0	1	12	9571.27	0
Multi-Family with 5+ Units	Central AC	Ducted Heating	2010s	0.116173	0.345094	0.0559973	0.482736	0	133	1.05667e+06	0.0057624
Multi-Family with 5+ Units	Ducted Heat Pump	Ducted Heating	2010s	0	0	0	0	1	133	0	0
Multi-Family with 5+ Units	Evaporative or Swamp Cooler	Ducted Heating	2010s	0	0	0	0	1	3	0	0
Multi-Family with 5+ Units	Non-Ducted Heat Pump	Ducted Heating	2010s	0	0	0	0	1	10	0	0
Multi-Family with 5+ Units	None	Ducted Heating	2010s	0	0	0.326254	0.673746	0	10	81011.4	0.000471957
