Dependency=Geometry Building Type RECS	Dependency=HVAC Cooling Type	Dependency=HVAC Heating Type	Dependency=Vintage	Option=Cooling Only	Option=Heating and Cooling	Option=Heating Only	Option=None	source_count	source_weight	sampling_probability
Multi-Family with 5+ Units	Central AC	Ducted Heating	<1940	0	0.251796	0	0.748204	16	37314.3	0.00236816
Multi-Family with 5+ Units	Heat Pump	Ducted Heating	<1940	0	0.251796	0	0.748204	16	37314.3	0
Multi-Family with 5+ Units	None	Ducted Heating	<1940	0	0	0.834268	0.165732	13	43027.4	0.00199971
Multi-Family with 5+ Units	Room AC	Ducted Heating	<1940	0	0	0.834268	0.165732	13	43027.4	0.00301078
Multi-Family with 5+ Units	Central AC	Non-Ducted Heat Pump	<1940	0	0.418448	0.337652	0.2439	8	14670.3	0
Multi-Family with 5+ Units	Heat Pump	Non-Ducted Heat Pump	<1940	0	0.418448	0.337652	0.2439	8	14670.3	0
Multi-Family with 5+ Units	None	Non-Ducted Heat Pump	<1940	0	0	0.727825	0.272175	163	270063	0
Multi-Family with 5+ Units	Room AC	Non-Ducted Heat Pump	<1940	0	0	0.727825	0.272175	163	270063	0
Multi-Family with 5+ Units	Central AC	Non-Ducted Heating	<1940	0	0.418448	0.337652	0.2439	8	14670.3	0.000373531
Multi-Family with 5+ Units	Heat Pump	Non-Ducted Heating	<1940	0	0.418448	0.337652	0.2439	8	14670.3	0
Multi-Family with 5+ Units	None	Non-Ducted Heating	<1940	0	0	0.727825	0.272175	163	270063	0.00391045
Multi-Family with 5+ Units	Room AC	Non-Ducted Heating	<1940	0	0	0.727825	0.272175	163	270063	0.0056543
Multi-Family with 5+ Units	Central AC	None	<1940	0	0	0	1	8	15114.8	2.51375e-05
Multi-Family with 5+ Units	Heat Pump	None	<1940	0	0	0	1	8	15114.8	0
Multi-Family with 5+ Units	None	None	<1940	0	0	0	1	163	278246	0.000290098
Multi-Family with 5+ Units	Room AC	None	<1940	0	0	0	1	163	278246	0.000245567
Single-Family Attached	Central AC	Ducted Heat Pump	1940s	0	0	0	1	6	10275.6	0
Single-Family Attached	Heat Pump	Ducted Heat Pump	1940s	0	0	0	1	6	10275.6	0.000140571
Single-Family Attached	None	Ducted Heat Pump	1940s	0	0	0	1	9	18827.2	0
Single-Family Attached	Room AC	Ducted Heat Pump	1940s	0	0	0	1	9	18827.2	0
Single-Family Attached	Central AC	Ducted Heating	1940s	0	0	0	1	6	10275.6	0.000907712
Single-Family Attached	Heat Pump	Ducted Heating	1940s	0	0	0	1	6	10275.6	0
Single-Family Attached	None	Ducted Heating	1940s	0	0	0	1	9	18827.2	0.000200376
Single-Family Attached	Room AC	Ducted Heating	1940s	0	0	0	1	9	18827.2	0.000255149
Single-Family Attached	Central AC	Non-Ducted Heat Pump	1940s	0	0	0	1	1	2038.12	0
Single-Family Attached	Heat Pump	Non-Ducted Heat Pump	1940s	0	0	0	1	1	2038.12	0
Single-Family Attached	None	Non-Ducted Heat Pump	1940s	0	0	0.126055	0.873945	12	15815.7	0
Single-Family Attached	Room AC	Non-Ducted Heat Pump	1940s	0	0	0.126055	0.873945	12	15815.7	0
Single-Family Attached	Central AC	Non-Ducted Heating	1940s	0	0	0	1	1	2038.12	0.000309434
Single-Family Attached	Heat Pump	Non-Ducted Heating	1940s	0	0	0	1	1	2038.12	0
Single-Family Attached	None	Non-Ducted Heating	1940s	0	0	0.126055	0.873945	12	15815.7	0.000385702
Single-Family Attached	Room AC	Non-Ducted Heating	1940s	0	0	0.126055	0.873945	12	15815.7	0.000692836
Single-Family Attached	Central AC	None	1940s	0	0	0	1	1	2099.89	6.68358e-06
Single-Family Attached	Heat Pump	None	1940s	0	0	0	1	1	2099.89	0
Single-Family Attached	None	None	1940s	0	0	0	1	12	16295	2.10286e-05
Single-Family Attached	Room AC	None	1940s	0	0	0	1	12	16295	1.97068e-05
Single-Family Attached	Central AC	Ducted Heat Pump	1950s	0	0	0	1	24	50581.2	0
Single-Family Attached	Heat Pump	Ducted Heat Pump	1950s	0	0	0	1	24	50581.2	0.00021109
Single-Family Attached	None	Ducted Heat Pump	1950s	0	0	0.063655	0.936345	19	39952.3	0
Single-Family Attached	Room AC	Ducted Heat Pump	1950s	0	0	0.063655	0.936345	19	39952.3	0
Single-Family Attached	Central AC	Ducted Heating	1950s	0	0	0	1	24	50581.2	0.00156411
Single-Family Attached	Heat Pump	Ducted Heating	1950s	0	0	0	1	24	50581.2	0
Single-Family Attached	None	Ducted Heating	1950s	0	0	0.063655	0.936345	19	39952.3	0.000348543
Single-Family Attached	Room AC	Ducted Heating	1950s	0	0	0.063655	0.936345	19	39952.3	0.000406713
Single-Family Attached	Central AC	Non-Ducted Heat Pump	1950s	0	0	0	1	2	2164.7	0
Single-Family Attached	Heat Pump	Non-Ducted Heat Pump	1950s	0	0	0	1	2	2164.7	0
Single-Family Attached	None	Non-Ducted Heat Pump	1950s	0	0	0.283067	0.716933	26	33056.2	0
Single-Family Attached	Room AC	Non-Ducted Heat Pump	1950s	0	0	0.283067	0.716933	26	33056.2	0
Single-Family Attached	Central AC	Non-Ducted Heating	1950s	0	0	0	1	2	2164.7	0.000325288
Single-Family Attached	Heat Pump	Non-Ducted Heating	1950s	0	0	0	1	2	2164.7	0
Single-Family Attached	None	Non-Ducted Heating	1950s	0	0	0.283067	0.716933	26	33056.2	0.000405239
Single-Family Attached	Room AC	Non-Ducted Heating	1950s	0	0	0.283067	0.716933	26	33056.2	0.000806645
Single-Family Attached	Central AC	None	1950s	0	0	0	1	2	2230.3	9.17853e-06
Single-Family Attached	Heat Pump	None	1950s	0	0	0	1	2	2230.3	0
Single-Family Attached	None	None	1950s	0	0	0	1	26	34057.9	2.74486e-05
Single-Family Attached	Room AC	None	1950s	0	0	0	1	26	34057.9	2.92503e-05
Single-Family Attached	Central AC	Ducted Heat Pump	1960s	0	0	0	1	24	44772.6	0
Single-Family Attached	Heat Pump	Ducted Heat Pump	1960s	0	0	0	1	24	44772.6	0.000278613
Single-Family Attached	None	Ducted Heat Pump	1960s	0	0	0.101128	0.898872	18	34427.5	0
Single-Family Attached	Room AC	Ducted Heat Pump	1960s	0	0	0.101128	0.898872	18	34427.5	0
Single-Family Attached	Central AC	Ducted Heating	1960s	0	0	0	1	24	44772.6	0.00165133
Single-Family Attached	Heat Pump	Ducted Heating	1960s	0	0	0	1	24	44772.6	0
Single-Family Attached	None	Ducted Heating	1960s	0	0	0.101128	0.898872	18	34427.5	0.000263221
Single-Family Attached	Room AC	Ducted Heating	1960s	0	0	0.101128	0.898872	18	34427.5	0.000175633
Single-Family Attached	Central AC	Non-Ducted Heat Pump	1960s	0.25	0.25	0.25	0.25	0	0	0
Single-Family Attached	Heat Pump	Non-Ducted Heat Pump	1960s	0.25	0.25	0.25	0.25	0	0	0
Single-Family Attached	None	Non-Ducted Heat Pump	1960s	0	0	0.14903	0.85097	31	30789.4	0
Single-Family Attached	Room AC	Non-Ducted Heat Pump	1960s	0	0	0.14903	0.85097	31	30789.4	0
Single-Family Attached	Central AC	Non-Ducted Heating	1960s	0.25	0.25	0.25	0.25	0	0	0.000426258
Single-Family Attached	Heat Pump	Non-Ducted Heating	1960s	0.25	0.25	0.25	0.25	0	0	0
Single-Family Attached	None	Non-Ducted Heating	1960s	0	0	0.14903	0.85097	31	30789.4	0.000426661
Single-Family Attached	Room AC	Non-Ducted Heating	1960s	0	0	0.14903	0.85097	31	30789.4	0.000522536
Single-Family Attached	Central AC	None	1960s	0.5	0	0	0.5	0	0	1.28505e-05
Single-Family Attached	Heat Pump	None	1960s	0.5	0	0	0.5	0	0	0
Single-Family Attached	None	None	1960s	0	0	0	1	31	31722.5	1.97791e-05
Single-Family Attached	Room AC	None	1960s	0	0	0	1	31	31722.5	1.35702e-05
Single-Family Attached	Central AC	Ducted Heat Pump	1970s	0	0	0	1	81	170390	0
Single-Family Attached	Heat Pump	Ducted Heat Pump	1970s	0	0	0	1	81	170390	0.000922378
Single-Family Attached	None	Ducted Heat Pump	1970s	0	0	0	1	23	45240.7	0
Single-Family Attached	Room AC	Ducted Heat Pump	1970s	0	0	0	1	23	45240.7	0
Single-Family Attached	Central AC	Ducted Heating	1970s	0	0	0	1	81	170390	0.00379344
Single-Family Attached	Heat Pump	Ducted Heating	1970s	0	0	0	1	81	170390	0
Single-Family Attached	None	Ducted Heating	1970s	0	0	0	1	23	45240.7	0.000708511
Single-Family Attached	Room AC	Ducted Heating	1970s	0	0	0	1	23	45240.7	0.000400241
Single-Family Attached	Central AC	Non-Ducted Heat Pump	1970s	0.066552	0	0	0.933448	11	13058.6	0
Single-Family Attached	Heat Pump	Non-Ducted Heat Pump	1970s	0.066552	0	0	0.933448	11	13058.6	0
Single-Family Attached	None	Non-Ducted Heat Pump	1970s	0	0	0.092227	0.907773	21	21705.3	0
Single-Family Attached	Room AC	Non-Ducted Heat Pump	1970s	0	0	0.092227	0.907773	21	21705.3	0
Single-Family Attached	Central AC	Non-Ducted Heating	1970s	0.066552	0	0	0.933448	11	13058.6	0.000604219
Single-Family Attached	Heat Pump	Non-Ducted Heating	1970s	0.066552	0	0	0.933448	11	13058.6	0
Single-Family Attached	None	Non-Ducted Heating	1970s	0	0	0.092227	0.907773	21	21705.3	0.00080576
Single-Family Attached	Room AC	Non-Ducted Heating	1970s	0	0	0.092227	0.907773	21	21705.3	0.000808036
Single-Family Attached	Central AC	None	1970s	0.066552	0	0	0.933448	11	13454.3	2.17053e-05
Single-Family Attached	Heat Pump	None	1970s	0.066552	0	0	0.933448	11	13454.3	0
Single-Family Attached	None	None	1970s	0	0	0	1	21	22363	3.04272e-05
Single-Family Attached	Room AC	None	1970s	0	0	0	1	21	22363	2.59805e-05
Single-Family Attached	Central AC	Ducted Heat Pump	1980s	0.004599	0.006032	0	0.989369	132	239551	0
Single-Family Attached	Heat Pump	Ducted Heat Pump	1980s	0.004599	0.006032	0	0.989369	132	239551	0.00165435
Single-Family Attached	None	Ducted Heat Pump	1980s	0	0	0.030138	0.969862	29	54206.5	0
Single-Family Attached	Room AC	Ducted Heat Pump	1980s	0	0	0.030138	0.969862	29	54206.5	0
Single-Family Attached	Central AC	Ducted Heating	1980s	0.004599	0.006032	0	0.989369	132	239551	0.00536253
Single-Family Attached	Heat Pump	Ducted Heating	1980s	0.004599	0.006032	0	0.989369	132	239551	0
Single-Family Attached	None	Ducted Heating	1980s	0	0	0.030138	0.969862	29	54206.5	0.000656248
Single-Family Attached	Room AC	Ducted Heating	1980s	0	0	0.030138	0.969862	29	54206.5	0.0002404
Single-Family Attached	Central AC	Non-Ducted Heat Pump	1980s	0	0	0	1	9	12837.9	0
Single-Family Attached	Heat Pump	Non-Ducted Heat Pump	1980s	0	0	0	1	9	12837.9	0
Single-Family Attached	None	Non-Ducted Heat Pump	1980s	0	0	0.020576	0.979424	24	24184.5	0
Single-Family Attached	Room AC	Non-Ducted Heat Pump	1980s	0	0	0.020576	0.979424	24	24184.5	0
Single-Family Attached	Central AC	Non-Ducted Heating	1980s	0	0	0	1	9	12837.9	0.000841891
Single-Family Attached	Heat Pump	Non-Ducted Heating	1980s	0	0	0	1	9	12837.9	0
Single-Family Attached	None	Non-Ducted Heating	1980s	0	0	0.020576	0.979424	24	24184.5	0.000646508
Single-Family Attached	Room AC	Non-Ducted Heating	1980s	0	0	0.020576	0.979424	24	24184.5	0.000808054
Single-Family Attached	Central AC	None	1980s	0	0	0	1	9	13226.9	3.32137e-05
Single-Family Attached	Heat Pump	None	1980s	0	0	0	1	9	13226.9	0
Single-Family Attached	None	None	1980s	0	0	0	1	24	24917.4	2.33989e-05
Single-Family Attached	Room AC	None	1980s	0	0	0	1	24	24917.4	2.63163e-05
Single-Family Attached	Central AC	Ducted Heat Pump	1990s	0	0.013214	0	0.986786	80	144947	0
Single-Family Attached	Heat Pump	Ducted Heat Pump	1990s	0	0.013214	0	0.986786	80	144947	0.00102448
Single-Family Attached	None	Ducted Heat Pump	1990s	0	0	0	1	17	19193.6	0
Single-Family Attached	Room AC	Ducted Heat Pump	1990s	0	0	0	1	17	19193.6	0
Single-Family Attached	Central AC	Ducted Heating	1990s	0	0.013214	0	0.986786	80	144947	0.00515614
Single-Family Attached	Heat Pump	Ducted Heating	1990s	0	0.013214	0	0.986786	80	144947	0
Single-Family Attached	None	Ducted Heating	1990s	0	0	0	1	17	19193.6	0.000583794
Single-Family Attached	Room AC	Ducted Heating	1990s	0	0	0	1	17	19193.6	0.000260912
Single-Family Attached	Central AC	Non-Ducted Heat Pump	1990s	0	0.109251	0	0.890749	7	8769.8	0
Single-Family Attached	Heat Pump	Non-Ducted Heat Pump	1990s	0	0.109251	0	0.890749	7	8769.8	0
Single-Family Attached	None	Non-Ducted Heat Pump	1990s	0	0	0	1	7	8254.34	0
Single-Family Attached	Room AC	Non-Ducted Heat Pump	1990s	0	0	0	1	7	8254.34	0
Single-Family Attached	Central AC	Non-Ducted Heating	1990s	0	0.109251	0	0.890749	7	8769.8	0.000443186
Single-Family Attached	Heat Pump	Non-Ducted Heating	1990s	0	0.109251	0	0.890749	7	8769.8	0
Single-Family Attached	None	Non-Ducted Heating	1990s	0	0	0	1	7	8254.34	0.00036745
Single-Family Attached	Room AC	Non-Ducted Heating	1990s	0	0	0	1	7	8254.34	0.000459622
Single-Family Attached	Central AC	None	1990s	0	0	0	1	7	9035.55	1.90643e-05
Single-Family Attached	Heat Pump	None	1990s	0	0	0	1	7	9035.55	0
Single-Family Attached	None	None	1990s	0	0	0	1	7	8504.47	1.37907e-05
Single-Family Attached	Room AC	None	1990s	0	0	0	1	7	8504.47	1.63784e-05
Single-Family Attached	Central AC	Ducted Heat Pump	2000s	0	0.00756	0	0.99244	128	109878	0
Single-Family Attached	Heat Pump	Ducted Heat Pump	2000s	0	0.00756	0	0.99244	128	109878	0.0015676
Single-Family Attached	None	Ducted Heat Pump	2000s	0	0	0.122273	0.877727	13	11720	0
Single-Family Attached	Room AC	Ducted Heat Pump	2000s	0	0	0.122273	0.877727	13	11720	0
Single-Family Attached	Central AC	Ducted Heating	2000s	0	0.00756	0	0.99244	128	109878	0.00731869
Single-Family Attached	Heat Pump	Ducted Heating	2000s	0	0.00756	0	0.99244	128	109878	0
Single-Family Attached	None	Ducted Heating	2000s	0	0	0.122273	0.877727	13	11720	0.000492154
Single-Family Attached	Room AC	Ducted Heating	2000s	0	0	0.122273	0.877727	13	11720	0.000180229
Single-Family Attached	Central AC	Non-Ducted Heat Pump	2000s	0	0	0	1	5	1868.27	0
Single-Family Attached	Heat Pump	Non-Ducted Heat Pump	2000s	0	0	0	1	5	1868.27	0
Single-Family Attached	None	Non-Ducted Heat Pump	2000s	0	0	0	1	6	2674.4	0
Single-Family Attached	Room AC	Non-Ducted Heat Pump	2000s	0	0	0	1	6	2674.4	0
Single-Family Attached	Central AC	Non-Ducted Heating	2000s	0	0	0	1	5	1868.27	0.000346824
Single-Family Attached	Heat Pump	Non-Ducted Heating	2000s	0	0	0	1	5	1868.27	0
Single-Family Attached	None	Non-Ducted Heating	2000s	0	0	0	1	6	2674.4	0.000299738
Single-Family Attached	Room AC	Non-Ducted Heating	2000s	0	0	0	1	6	2674.4	0.000350315
Single-Family Attached	Central AC	None	2000s	0	0	0	1	5	1924.88	3.51027e-05
Single-Family Attached	Heat Pump	None	2000s	0	0	0	1	5	1924.88	0
Single-Family Attached	None	None	2000s	0	0	0	1	6	2755.44	1.02562e-05
Single-Family Attached	Room AC	None	2000s	0	0	0	1	6	2755.44	1.51664e-05
Single-Family Attached	Central AC	Ducted Heat Pump	2010s	0	0.00756	0	0.99244	128	109878	0
Single-Family Attached	Heat Pump	Ducted Heat Pump	2010s	0	0.00756	0	0.99244	128	109878	0.000367144
Single-Family Attached	None	Ducted Heat Pump	2010s	0	0	0.122273	0.877727	13	11720	0
Single-Family Attached	Room AC	Ducted Heat Pump	2010s	0	0	0.122273	0.877727	13	11720	0
Single-Family Attached	Central AC	Ducted Heating	2010s	0	0.00756	0	0.99244	128	109878	0.00150606
Single-Family Attached	Heat Pump	Ducted Heating	2010s	0	0.00756	0	0.99244	128	109878	0
Single-Family Attached	None	Ducted Heating	2010s	0	0	0.122273	0.877727	13	11720	0.000103606
Single-Family Attached	Room AC	Ducted Heating	2010s	0	0	0.122273	0.877727	13	11720	3.38139e-05
Single-Family Attached	Central AC	Non-Ducted Heat Pump	2010s	0	0	0	1	5	1868.27	0
Single-Family Attached	Heat Pump	Non-Ducted Heat Pump	2010s	0	0	0	1	5	1868.27	0
Single-Family Attached	None	Non-Ducted Heat Pump	2010s	0	0	0	1	6	2674.4	0
Single-Family Attached	Room AC	Non-Ducted Heat Pump	2010s	0	0	0	1	6	2674.4	0
Single-Family Attached	Central AC	Non-Ducted Heating	2010s	0	0	0	1	5	1868.27	7.25487e-05
Single-Family Attached	Heat Pump	Non-Ducted Heating	2010s	0	0	0	1	5	1868.27	0
Single-Family Attached	None	Non-Ducted Heating	2010s	0	0	0	1	6	2674.4	5.5315e-05
Single-Family Attached	Room AC	Non-Ducted Heating	2010s	0	0	0	1	6	2674.4	6.82104e-05
Single-Family Attached	Central AC	None	2010s	0	0	0	1	5	1924.88	6.02868e-06
Single-Family Attached	Heat Pump	None	2010s	0	0	0	1	5	1924.88	0
Single-Family Attached	None	None	2010s	0	0	0	1	6	2755.44	1.7947e-06
Single-Family Attached	Room AC	None	2010s	0	0	0	1	6	2755.44	1.97599e-06
Single-Family Attached	Central AC	Ducted Heat Pump	<1940	0.036427	0	0.052846	0.910728	18	48847.2	0
Single-Family Attached	Heat Pump	Ducted Heat Pump	<1940	0.036427	0	0.052846	0.910728	18	48847.2	0.000194833
Single-Family Attached	None	Ducted Heat Pump	<1940	0	0	0.065733	0.934267	41	86734	0
Single-Family Attached	Room AC	Ducted Heat Pump	<1940	0	0	0.065733	0.934267	41	86734	0
Single-Family Attached	Central AC	Ducted Heating	<1940	0.036427	0	0.052846	0.910728	18	48847.2	0.00184504
Single-Family Attached	Heat Pump	Ducted Heating	<1940	0.036427	0	0.052846	0.910728	18	48847.2	0
Single-Family Attached	None	Ducted Heating	<1940	0	0	0.065733	0.934267	41	86734	0.000579165
Single-Family Attached	Room AC	Ducted Heating	<1940	0	0	0.065733	0.934267	41	86734	0.000989215
Single-Family Attached	Central AC	Non-Ducted Heat Pump	<1940	0	0	0	1	6	7935.4	0
Single-Family Attached	Heat Pump	Non-Ducted Heat Pump	<1940	0	0	0	1	6	7935.4	0
Single-Family Attached	None	Non-Ducted Heat Pump	<1940	0	0	0.133219	0.866781	57	89775.5	0
Single-Family Attached	Room AC	Non-Ducted Heat Pump	<1940	0	0	0.133219	0.866781	57	89775.5	0
Single-Family Attached	Central AC	Non-Ducted Heating	<1940	0	0	0	1	6	7935.4	0.000582565
Single-Family Attached	Heat Pump	Non-Ducted Heating	<1940	0	0	0	1	6	7935.4	0
Single-Family Attached	None	Non-Ducted Heating	<1940	0	0	0.133219	0.866781	57	89775.5	0.000845123
Single-Family Attached	Room AC	Non-Ducted Heating	<1940	0	0	0.133219	0.866781	57	89775.5	0.00281752
Single-Family Attached	Central AC	None	<1940	0	0	0	1	6	8175.86	5.10797e-06
Single-Family Attached	Heat Pump	None	<1940	0	0	0	1	6	8175.86	0
Single-Family Attached	None	None	<1940	0	0	0	1	57	92496	4.27254e-05
Single-Family Attached	Room AC	None	<1940	0	0	0	1	57	92496	3.20872e-05
Single-Family Detached	Central AC	Ducted Heat Pump	1940s	0	0	0	1	160	416211	0
Single-Family Detached	Heat Pump	Ducted Heat Pump	1940s	0	0	0	1	160	416211	0.00181181
Single-Family Detached	None	Ducted Heat Pump	1940s	0	0	0	1	85	195657	0
Single-Family Detached	Room AC	Ducted Heat Pump	1940s	0	0	0	1	85	195657	0
Single-Family Detached	Central AC	Ducted Heating	1940s	0	0	0	1	160	416211	0.0130225
Single-Family Detached	Heat Pump	Ducted Heating	1940s	0	0	0	1	160	416211	0
Single-Family Detached	None	Ducted Heating	1940s	0	0	0	1	85	195657	0.00365882
Single-Family Detached	Room AC	Ducted Heating	1940s	0	0	0	1	85	195657	0.00327513
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1940s	0	0	0	1	24	36343.5	0
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	1940s	0	0	0	1	24	36343.5	0
Single-Family Detached	None	Non-Ducted Heat Pump	1940s	0	0	0	1	108	164322	0
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1940s	0	0	0	1	108	164322	0
Single-Family Detached	Central AC	Non-Ducted Heating	1940s	0	0	0	1	24	36343.5	0.0025977
Single-Family Detached	Heat Pump	Non-Ducted Heating	1940s	0	0	0	1	24	36343.5	0
Single-Family Detached	None	Non-Ducted Heating	1940s	0	0	0	1	108	164322	0.00437
Single-Family Detached	Room AC	Non-Ducted Heating	1940s	0	0	0	1	108	164322	0.00748577
Single-Family Detached	Central AC	None	1940s	0	0	0	1	24	37444.8	3.52211e-05
Single-Family Detached	Heat Pump	None	1940s	0	0	0	1	24	37444.8	0
Single-Family Detached	None	None	1940s	0	0	0	1	108	169301	0.000106562
Single-Family Detached	Room AC	None	1940s	0	0	0	1	108	169301	0.00012981
Single-Family Detached	Central AC	Ducted Heat Pump	1950s	0	0	0	1	570	1.2993e+06	0
Single-Family Detached	Heat Pump	Ducted Heat Pump	1950s	0	0	0	1	570	1.2993e+06	0.00399443
Single-Family Detached	None	Ducted Heat Pump	1950s	0	0	0	1	224	536318	0
Single-Family Detached	Room AC	Ducted Heat Pump	1950s	0	0	0	1	224	536318	0
Single-Family Detached	Central AC	Ducted Heating	1950s	0	0	0	1	570	1.2993e+06	0.0347601
Single-Family Detached	Heat Pump	Ducted Heating	1950s	0	0	0	1	570	1.2993e+06	0
Single-Family Detached	None	Ducted Heating	1950s	0	0	0	1	224	536318	0.008855
Single-Family Detached	Room AC	Ducted Heating	1950s	0	0	0	1	224	536318	0.00796358
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1950s	0	0	0	1	59	88774.8	0
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	1950s	0	0	0	1	59	88774.8	0
Single-Family Detached	None	Non-Ducted Heat Pump	1950s	0	0	0	1	261	396654	0
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1950s	0	0	0	1	261	396654	0
Single-Family Detached	Central AC	Non-Ducted Heating	1950s	0	0	0	1	59	88774.8	0.00481018
Single-Family Detached	Heat Pump	Non-Ducted Heating	1950s	0	0	0	1	59	88774.8	0
Single-Family Detached	None	Non-Ducted Heating	1950s	0	0	0	1	261	396654	0.00738569
Single-Family Detached	Room AC	Non-Ducted Heating	1950s	0	0	0	1	261	396654	0.015134
Single-Family Detached	Central AC	None	1950s	0	0	0	1	59	91464.9	6.74365e-05
Single-Family Detached	Heat Pump	None	1950s	0	0	0	1	59	91464.9	0
Single-Family Detached	None	None	1950s	0	0	0	1	261	408674	0.000191886
Single-Family Detached	Room AC	None	1950s	0	0	0	1	261	408674	0.000274927
Single-Family Detached	Central AC	Ducted Heat Pump	1960s	0	0	0	1	537	1.20504e+06	0
Single-Family Detached	Heat Pump	Ducted Heat Pump	1960s	0	0	0	1	537	1.20504e+06	0.00447605
Single-Family Detached	None	Ducted Heat Pump	1960s	0	0	0	1	133	323562	0
Single-Family Detached	Room AC	Ducted Heat Pump	1960s	0	0	0	1	133	323562	0
Single-Family Detached	Central AC	Ducted Heating	1960s	0	0	0	1	537	1.20504e+06	0.0355059
Single-Family Detached	Heat Pump	Ducted Heating	1960s	0	0	0	1	537	1.20504e+06	0
Single-Family Detached	None	Ducted Heating	1960s	0	0	0	1	133	323562	0.00533363
Single-Family Detached	Room AC	Ducted Heating	1960s	0	0	0	1	133	323562	0.00382197
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1960s	0	0	0	1	71	129009	0
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	1960s	0	0	0	1	71	129009	0
Single-Family Detached	None	Non-Ducted Heat Pump	1960s	0	0	0	1	199	287298	0
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1960s	0	0	0	1	199	287298	0
Single-Family Detached	Central AC	Non-Ducted Heating	1960s	0	0	0	1	71	129009	0.00695077
Single-Family Detached	Heat Pump	Non-Ducted Heating	1960s	0	0	0	1	71	129009	0
Single-Family Detached	None	Non-Ducted Heating	1960s	0	0	0	1	199	287298	0.00674058
Single-Family Detached	Room AC	Non-Ducted Heating	1960s	0	0	0	1	199	287298	0.00939977
Single-Family Detached	Central AC	None	1960s	0	0	0	1	71	132918	0.000103838
Single-Family Detached	Heat Pump	None	1960s	0	0	0	1	71	132918	0
Single-Family Detached	None	None	1960s	0	0	0	1	199	296004	0.000132763
Single-Family Detached	Room AC	None	1960s	0	0	0	1	199	296004	0.000129689
Single-Family Detached	Central AC	Ducted Heat Pump	1970s	0	0	0	1	732	1.58764e+06	0
Single-Family Detached	Heat Pump	Ducted Heat Pump	1970s	0	0	0	1	732	1.58764e+06	0.00882834
Single-Family Detached	None	Ducted Heat Pump	1970s	0	0	0	1	151	296966	0
Single-Family Detached	Room AC	Ducted Heat Pump	1970s	0	0	0	1	151	296966	0
Single-Family Detached	Central AC	Ducted Heating	1970s	0	0	0	1	732	1.58764e+06	0.0447421
Single-Family Detached	Heat Pump	Ducted Heating	1970s	0	0	0	1	732	1.58764e+06	0
Single-Family Detached	None	Ducted Heating	1970s	0	0	0	1	151	296966	0.00694857
Single-Family Detached	Room AC	Ducted Heating	1970s	0	0	0	1	151	296966	0.00457664
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1970s	0	0	0	1	66	109798	0
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	1970s	0	0	0	1	66	109798	0
Single-Family Detached	None	Non-Ducted Heat Pump	1970s	0	0	0	1	172	241502	0
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1970s	0	0	0	1	172	241502	0
Single-Family Detached	Central AC	Non-Ducted Heating	1970s	0	0	0	1	66	109798	0.00633796
Single-Family Detached	Heat Pump	Non-Ducted Heating	1970s	0	0	0	1	66	109798	0
Single-Family Detached	None	Non-Ducted Heating	1970s	0	0	0	1	172	241502	0.00717606
Single-Family Detached	Room AC	Non-Ducted Heating	1970s	0	0	0	1	172	241502	0.00947366
Single-Family Detached	Central AC	None	1970s	0	0	0	1	66	113125	0.000110352
Single-Family Detached	Heat Pump	None	1970s	0	0	0	1	66	113125	0
Single-Family Detached	None	None	1970s	0	0	0	1	172	248820	0.000125467
Single-Family Detached	Room AC	None	1970s	0	0	0	1	172	248820	0.000146557
Single-Family Detached	Central AC	Ducted Heat Pump	1980s	0	0	0	1	700	1.60371e+06	0
Single-Family Detached	Heat Pump	Ducted Heat Pump	1980s	0	0	0	1	700	1.60371e+06	0.00934378
Single-Family Detached	None	Ducted Heat Pump	1980s	0	0	0	1	114	277164	0
Single-Family Detached	Room AC	Ducted Heat Pump	1980s	0	0	0	1	114	277164	0
Single-Family Detached	Central AC	Ducted Heating	1980s	0	0	0	1	700	1.60371e+06	0.0418052
Single-Family Detached	Heat Pump	Ducted Heating	1980s	0	0	0	1	700	1.60371e+06	0
Single-Family Detached	None	Ducted Heating	1980s	0	0	0	1	114	277164	0.00421927
Single-Family Detached	Room AC	Ducted Heating	1980s	0	0	0	1	114	277164	0.00201658
Single-Family Detached	Central AC	Non-Ducted Heat Pump	1980s	0	0	0	1	59	77350.5	0
Single-Family Detached	Heat Pump	Non-Ducted Heat Pump	1980s	0	0	0	1	59	77350.5	0
Single-Family Detached	None	Non-Ducted Heat Pump	1980s	0	0	0	1	114	187448	0
Single-Family Detached	Room AC	Non-Ducted Heat Pump	1980s	0	0	0	1	114	187448	0
Single-Family Detached	Central AC	Non-Ducted Heating	1980s	0	0	0	1	59	77350.5	0.00534073
