Building,Schedules,Usage Level,Orientation,Eaves,Door Area,Overhangs,Interior Shading,Doors,Hot Water Fixtures,Solar Hot Water,HVAC Secondary Heating Type And Fuel,HVAC Secondary Heating Efficiency,HVAC System Is Faulted,Setpoint Demand Response,Dehumidifier,Lighting Interior Use,Lighting Other Use,Holiday Lighting,Plug Load Diversity,Electric Vehicle,Misc Gas Fireplace,Misc Gas Grill,Misc Gas Lighting,Misc Well Pump,Natural Ventilation,Mechanical Ventilation,Bathroom Spot Vent Hour,Range Spot Vent Hour,ASHRAE IECC Climate Zone 2004,County,AHS Region,State,Location Region,Census Division,Census Division RECS,Census Region,ISO RTO Region,Building America Climate Zone,PUMA,Geometry Building Type ACS,Vintage,Vintage ACS,Geometry Building Type RECS,Heating Fuel,Geometry Building Number Units SFA,Geometry Building Horizontal Location SFA,Geometry Foundation Type,Geometry Wall Type,Geometry Wall Exterior Finish,Geometry Wall Type And Exterior Finish,Geometry Floor Area,Geometry Floor Area Bin,Geometry Stories,Geometry Building Type Height,Geometry Building Level MF,Geometry Building Number Units MF,Geometry Building Horizontal Location MF,Geometry Stories Low Rise,Geometry Attic Type,Geometry Garage,Bedrooms,Corridor,Vacancy Status,Occupants,Window Areas,Neighbors,Insulation Ceiling,Insulation Roof,Radiant Barrier,Roof Material,Insulation Slab,Insulation Floor,Insulation Foundation Wall,Insulation Wall,Windows,Water Heater In Unit,Water Heater Fuel,Water Heater Efficiency,Hot Water Distribution,HVAC Heating Type,HVAC Cooling Type,HVAC Has Shared System,HVAC Shared Efficiencies,HVAC Heating Efficiency,HVAC Has Zonal Electric Heating,HVAC Heating Type And Fuel,HVAC Cooling Efficiency,HVAC System Single Speed AC Airflow,HVAC System Single Speed ASHP Airflow,HVAC System Single Speed AC Charge,HVAC System Single Speed ASHP Charge,Heating Setpoint,Cooling Setpoint,Heating Setpoint Has Offset,Cooling Setpoint Has Offset,Heating Setpoint Offset Magnitude,Cooling Setpoint Offset Magnitude,Heating Setpoint Offset Period,Cooling Setpoint Offset Period,Ceiling Fan,Refrigerator,Cooking Range,Dishwasher,Clothes Washer Presence,Clothes Washer,Clothes Dryer,Lighting,Plug Loads,Misc Extra Refrigerator,Misc Freezer,Misc Hot Tub Spa,Misc Pool,Misc Pool Heater,Misc Pool Pump,HVAC Has Ducts,Ducts,Infiltration,Has PV,PV System Size,PV Orientation,CEC Climate Zone,REEDS Balancing Area
959,Stochastic,Medium,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour3,Hour23,6A,"MN, Hennepin County",Non-CBSA West North Central,MN,CR02,West North Central,West North Central,Midwest,MISO,Cold,"MN, 01407",Single-Family Detached,<1940,<1940,Single-Family Detached,Natural Gas,None,None,Unheated Basement,Wood Frame,"Vinyl, Light","Wood Frame, Vinyl, Light",1500-1999,1500-2499,3,Single-Family Detached,None,None,None,3,Vented Attic,None,3,Not Applicable,Occupied,1,F9 B9 L9 R9,Left/Right at 15ft,R-7,"Unfinished, Uninsulated",No,Composition Shingles,None,Uninsulated,Uninsulated,"Wood Stud, R-15","Single, Clear, Metal, Exterior Clear Storm",Yes,Natural Gas,Natural Gas Tankless,"Uninsulated, TrunkBranch, Copper",Non-Ducted Heating,Room AC,None,None,"Fuel Wall/Floor Furnace, 68% AFUE",No,Natural Gas Fuel Wall/Floor Furnace,"Room AC, EER 10.7",None,None,None,None,72F,72F,Yes,No,3F,0F,Night -1h,None,Standard Efficiency,"EF 17.6, 100% Usage","Gas, 100% Usage","290 Rated kWh, 100% Usage",Yes,"Standard, 100% Usage","Gas, 100% Usage",100% CFL,95%,None,"EF 12, National Average",None,None,None,None,No,None,10 ACH50,No,None,None,None,43
960,Stochastic,Medium,Southeast,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour4,Hour17,6A,"MN, Hennepin County",Non-CBSA West North Central,MN,CR02,West North Central,West North Central,Midwest,MISO,Cold,"MN, 01407",Single-Family Detached,1950s,1940-59,Single-Family Detached,Natural Gas,None,None,Unheated Basement,Brick,"Aluminum, Light","Brick, Aluminum, Light",1500-1999,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,3,Not Applicable,Occupied,1,F30 B30 L30 R30,Left/Right at 15ft,R-49,"Unfinished, Uninsulated",No,"Metal, Dark",None,Uninsulated,Uninsulated,"Brick, 12-in, 3-wythe, R-11","Double, Low-E, Non-metal, Air, M-Gain",Yes,Electricity,Electric Standard,"Uninsulated, TrunkBranch, Copper",Non-Ducted Heating,None,None,None,"Fuel Boiler, 80% AFUE",No,Natural Gas Fuel Boiler,None,None,None,None,None,68F,75F,Yes,No,3F,0F,Day +1h,None,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% LED,95%,None,"EF 12, National Average",None,None,None,None,No,None,15 ACH50,No,None,None,None,43
961,Stochastic,Low,East,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour23,Hour11,6A,"MN, Hennepin County",Non-CBSA West North Central,MN,CR02,West North Central,West North Central,Midwest,MISO,Cold,"MN, 01402",Single-Family Detached,1990s,1980-99,Single-Family Detached,Natural Gas,None,None,Heated Basement,Wood Frame,"Vinyl, Light","Wood Frame, Vinyl, Light",1500-1999,1500-2499,2,Single-Family Detached,None,None,None,2,Vented Attic,2 Car,3,Not Applicable,Occupied,2,F9 B9 L9 R9,Left/Right at 15ft,R-49,"Unfinished, Uninsulated",No,Composition Shingles,None,Uninsulated,"Wall R-10, Exterior","Wood Stud, R-19","Double, Clear, Non-metal, Air",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Fuel Furnace, 76% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 13",None,None,None,None,68F,72F,No,Yes,0F,2F,None,Night Setup +1h,Standard Efficiency,"EF 17.6, 100% Usage","Gas, 80% Usage","290 Rated kWh, 80% Usage",Yes,"EnergyStar, 80% Usage","Electric, 80% Usage",100% Incandescent,95%,None,"EF 12, National Average",None,None,None,None,Yes,"0% Leakage, Uninsulated",7 ACH50,No,None,None,None,43
962,Stochastic,Medium,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,Typical Efficiency,"Year-Round, 3 days/wk",None,Hour17,Hour22,6A,"MN, Hennepin County",Non-CBSA West North Central,MN,CR02,West North Central,West North Central,Midwest,MISO,Cold,"MN, 01404",Single-Family Detached,1970s,1960-79,Single-Family Detached,Natural Gas,None,None,Heated Basement,Wood Frame,"Wood, Medium/Dark","Wood Frame, Wood, Medium/Dark",1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,3,Not Applicable,Occupied,4,F15 B15 L15 R15,Left/Right at 15ft,R-30,"Unfinished, Uninsulated",No,"Asphalt Shingles, Medium",None,Uninsulated,Uninsulated,"Wood Stud, R-11","Single, Clear, Metal",Yes,Natural Gas,Natural Gas Premium,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 13",None,None,None,None,68F,78F,No,No,0F,0F,None,None,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% Incandescent,95%,EF 17.6,None,None,None,None,None,Yes,"0% Leakage, Uninsulated",25 ACH50,No,None,None,None,43
963,Stochastic,High,East,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour0,Hour9,6A,"MN, Hennepin County",Non-CBSA West North Central,MN,CR02,West North Central,West North Central,Midwest,MISO,Cold,"MN, 01405",Single-Family Detached,1950s,1940-59,Single-Family Detached,Natural Gas,None,None,Unheated Basement,Wood Frame,"Vinyl, Light","Wood Frame, Vinyl, Light",750-999,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,1,Not Applicable,Occupied,1,F15 B15 L15 R15,Left/Right at 15ft,R-49,"Unfinished, Uninsulated",No,"Asphalt Shingles, Medium",None,Uninsulated,Uninsulated,"Wood Stud, R-11","Single, Clear, Metal",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Fuel Furnace, 92.5% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 15",None,None,None,None,68F,76F,No,Yes,0F,2F,None,Day Setup and Night Setback,None,"EF 17.6, 100% Usage","Gas, 120% Usage","290 Rated kWh, 120% Usage",Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",100% CFL,95%,None,"EF 12, National Average",None,None,None,None,Yes,"10% Leakage, Uninsulated",20 ACH50,No,None,None,None,43
964,Stochastic,Medium,Southwest,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour22,Hour15,6A,"MN, Hennepin County",Non-CBSA West North Central,MN,CR02,West North Central,West North Central,Midwest,MISO,Cold,"MN, 01406",Single-Family Detached,1980s,1980-99,Single-Family Detached,Natural Gas,None,None,Slab,Wood Frame,"Vinyl, Light","Wood Frame, Vinyl, Light",1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,3,Not Applicable,Occupied,1,F18 B18 L18 R18,Left/Right at 15ft,R-30,"Unfinished, Uninsulated",No,Composition Shingles,Uninsulated,None,None,"Wood Stud, R-11","Double, Low-E, Non-metal, Air, M-Gain",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,None,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,None,None,None,None,None,65F,76F,Yes,No,3F,0F,Night +2h,None,None,"EF 19.9, 100% Usage","Gas, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% CFL,95%,None,None,None,None,None,None,Yes,"10% Leakage, R-4",15 ACH50,No,None,None,None,43
965,Stochastic,High,Northwest,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,Typical Efficiency,"Year-Round, 3 days/wk",None,Hour22,Hour16,6A,"MN, Hennepin County",Non-CBSA West North Central,MN,CR02,West North Central,West North Central,Midwest,MISO,Cold,"MN, 01402",Single-Family Detached,1990s,1980-99,Single-Family Detached,Natural Gas,None,None,Slab,Wood Frame,"Wood, Medium/Dark","Wood Frame, Wood, Medium/Dark",2000-2499,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,3,Not Applicable,Occupied,2,F12 B12 L12 R12,Left/Right at 15ft,R-49,"Unfinished, Uninsulated",No,Composition Shingles,"2ft R10 Perimeter, Vertical",None,None,"Wood Stud, R-19","Double, Clear, Metal, Air",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Room AC,None,None,"Fuel Furnace, 92.5% AFUE",No,Natural Gas Fuel Furnace,"Room AC, EER 10.7",None,None,None,None,70F,75F,No,Yes,0F,5F,None,Day Setup and Night Setback,None,"EF 15.9, 100% Usage","Electric, 120% Usage",None,Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",100% Incandescent,95%,None,"EF 12, National Average",None,None,None,None,Yes,"10% Leakage, R-4",15 ACH50,No,None,None,None,43
966,Stochastic,Medium,Northwest,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour17,Hour1,6A,"MN, Hennepin County",Non-CBSA West North Central,MN,CR02,West North Central,West North Central,Midwest,MISO,Cold,"MN, 01410",Single-Family Detached,1980s,1980-99,Single-Family Detached,Electricity,None,None,Unheated Basement,Wood Frame,"Wood, Medium/Dark","Wood Frame, Wood, Medium/Dark",1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,3,Not Applicable,Occupied,2,F9 B9 L9 R9,Left/Right at 15ft,R-49,"Unfinished, Uninsulated",No,"Asphalt Shingles, Medium",None,Uninsulated,Uninsulated,"Wood Stud, R-19","Single, Clear, Non-metal",Yes,Electricity,Electric Standard,"Uninsulated, TrunkBranch, Copper",Non-Ducted Heating,Room AC,None,None,"Electric Baseboard, 100% Efficiency",Yes,Electricity Baseboard,"Room AC, EER 10.7",None,None,None,None,68F,78F,No,Yes,0F,5F,None,Night Setup +2h,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 100% Usage","318 Rated kWh, 100% Usage",Yes,"Standard, 100% Usage","Electric, 100% Usage",100% LED,95%,None,"EF 12, National Average",None,None,None,None,No,None,20 ACH50,No,None,None,None,43
967,Stochastic,Low,Northwest,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour18,Hour17,6A,"MN, Hennepin County",Non-CBSA West North Central,MN,CR02,West North Central,West North Central,Midwest,MISO,Cold,"MN, 01410",Single-Family Detached,1940s,1940-59,Single-Family Detached,Natural Gas,None,None,Heated Basement,Wood Frame,"Vinyl, Light","Wood Frame, Vinyl, Light",750-999,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,2,Not Applicable,Occupied,1,F15 B15 L15 R15,Left/Right at 15ft,R-7,"Unfinished, Uninsulated",No,"Asphalt Shingles, Medium",None,Uninsulated,Uninsulated,"Wood Stud, R-7","Single, Clear, Metal",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Non-Ducted Heating,Central AC,None,None,"Fuel Wall/Floor Furnace, 60% AFUE",No,Natural Gas Fuel Wall/Floor Furnace,"AC, SEER 13",None,None,None,None,70F,76F,Yes,Yes,3F,2F,Night -1h,Night Setback -5h,Standard Efficiency,"EF 19.9, 100% Usage","Electric, 80% Usage",None,Yes,"Standard, 80% Usage","Electric, 80% Usage",100% CFL,95%,None,None,None,None,None,None,Yes,"0% Leakage, Uninsulated",20 ACH50,No,None,None,None,43
968,Stochastic,High,Southwest,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour15,Hour17,6A,"MN, Hennepin County",Non-CBSA West North Central,MN,CR02,West North Central,West North Central,Midwest,MISO,Cold,"MN, 01406",Single-Family Detached,<1940,<1940,Single-Family Detached,Natural Gas,None,None,Unheated Basement,Wood Frame,"Vinyl, Light","Wood Frame, Vinyl, Light",2000-2499,1500-2499,2,Single-Family Detached,None,None,None,2,Vented Attic,2 Car,3,Not Applicable,Occupied,1,F12 B12 L12 R12,Left/Right at 15ft,R-30,"Unfinished, Uninsulated",No,"Asphalt Shingles, Medium",None,Uninsulated,Uninsulated,"Wood Stud, R-7","Single, Clear, Non-metal",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,None,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,None,None,None,None,None,60F,76F,No,No,0F,0F,None,None,Standard Efficiency,"EF 15.9, 100% Usage","Electric, 120% Usage","290 Rated kWh, 120% Usage",Yes,"Standard, 120% Usage","Electric, 120% Usage",100% CFL,95%,None,"EF 12, National Average",Electric,None,None,None,Yes,"20% Leakage, Uninsulated",30 ACH50,No,None,None,None,43
969,Stochastic,Medium,East,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,Typical Efficiency,"Year-Round, 3 days/wk",None,Hour0,Hour12,6A,"MN, Hennepin County",Non-CBSA West North Central,MN,CR02,West North Central,West North Central,Midwest,MISO,Cold,"MN, 01410",Single-Family Detached,1970s,1960-79,Single-Family Detached,Natural Gas,None,None,Slab,Wood Frame,"Vinyl, Light","Wood Frame, Vinyl, Light",2500-2999,2500-3999,2,Single-Family Detached,None,None,None,2,Finished Attic or Cathedral Ceilings,None,4,Not Applicable,Occupied,2,F15 B15 L15 R15,Left/Right at 15ft,None,"Finished, R-49",No,Composition Shingles,Uninsulated,None,None,"Wood Stud, R-15","Single, Clear, Non-metal",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 15",None,None,None,None,68F,75F,No,No,0F,0F,None,None,Standard Efficiency,"EF 10.5, 100% Usage","Gas, 100% Usage","290 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% CFL,95%,EF 17.6,"EF 12, National Average",None,None,None,None,Yes,"30% Leakage, R-4",25 ACH50,No,None,None,None,43
970,Stochastic,Low,North,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour5,Hour18,6A,"MN, Hennepin County",Non-CBSA West North Central,MN,CR02,West North Central,West North Central,Midwest,MISO,Cold,"MN, 01403",Single-Family Detached,1960s,1960-79,Single-Family Detached,Natural Gas,None,None,Heated Basement,Wood Frame,"Wood, Medium/Dark","Wood Frame, Wood, Medium/Dark",750-999,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,3,Not Applicable,Occupied,2,F12 B12 L12 R12,Left/Right at 15ft,R-30,"Unfinished, Uninsulated",No,"Asphalt Shingles, Medium",None,Uninsulated,Uninsulated,"Wood Stud, R-11","Single, Clear, Non-metal",Yes,Natural Gas,Natural Gas Tankless,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 15",None,None,None,None,70F,76F,Yes,Yes,3F,2F,Day -4h,Day Setup,Standard Efficiency,"EF 17.6, 100% Usage","Gas, 80% Usage","318 Rated kWh, 80% Usage",Yes,"EnergyStar, 80% Usage","Gas, 80% Usage",100% LED,95%,EF 15.9,"EF 12, National Average",None,Has Pool,None,1.0 HP Pump,Yes,"0% Leakage, Uninsulated",20 ACH50,No,None,None,None,43
971,Stochastic,Medium,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour13,Hour12,6A,"MN, Hennepin County",Non-CBSA West North Central,MN,CR02,West North Central,West North Central,Midwest,MISO,Cold,"MN, 01406",Single-Family Detached,1970s,1960-79,Single-Family Detached,Natural Gas,None,None,Slab,Wood Frame,"Aluminum, Light","Wood Frame, Aluminum, Light",1500-1999,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,2 Car,3,Not Applicable,Occupied,2,F9 B9 L9 R9,Left/Right at 15ft,R-30,"Unfinished, Uninsulated",No,Wood Shingles,Uninsulated,None,None,"Wood Stud, R-11","Double, Clear, Non-metal, Air",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 13",None,None,None,None,75F,68F,No,No,0F,0F,None,None,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Gas, 100% Usage",100% Incandescent,95%,None,"EF 12, National Average",None,None,None,None,Yes,"10% Leakage, R-4",50 ACH50,No,None,None,None,43
972,Stochastic,High,East,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,Typical Efficiency,"Year-Round, 3 days/wk",None,Hour8,Hour12,6A,"MN, Hennepin County",Non-CBSA West North Central,MN,CR02,West North Central,West North Central,Midwest,MISO,Cold,"MN, 01405",Single-Family Detached,<1940,<1940,Single-Family Detached,Natural Gas,None,None,Unheated Basement,Wood Frame,"Vinyl, Light","Wood Frame, Vinyl, Light",1500-1999,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,4,Not Applicable,Occupied,2,F12 B12 L12 R12,Left/Right at 15ft,R-30,"Unfinished, Uninsulated",No,"Asphalt Shingles, Medium",None,Uninsulated,Uninsulated,"Wood Stud, R-19","Double, Low-E, Non-metal, Air, M-Gain",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 13",None,None,None,None,72F,68F,Yes,No,6F,0F,Night -5h,None,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 120% Usage",None,Yes,"Standard, 120% Usage","Electric, 120% Usage",100% LED,95%,EF 17.6,None,None,None,None,None,Yes,"10% Leakage, Uninsulated",20 ACH50,No,None,None,None,43
973,Stochastic,Medium,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour2,Hour0,6A,"MN, Hennepin County",Non-CBSA West North Central,MN,CR02,West North Central,West North Central,Midwest,MISO,Cold,"MN, 01408",Single-Family Detached,1980s,1980-99,Single-Family Detached,Natural Gas,None,None,Heated Basement,Wood Frame,"Aluminum, Light","Wood Frame, Aluminum, Light",1500-1999,1500-2499,2,Single-Family Detached,None,None,None,2,Vented Attic,2 Car,4,Not Applicable,Occupied,4,F15 B15 L15 R15,Left/Right at 15ft,R-30,"Unfinished, Uninsulated",No,"Asphalt Shingles, Medium",None,Uninsulated,"Wall R-5, Exterior","Wood Stud, R-19","Triple, Low-E, Non-metal, Air, L-Gain",Yes,Electricity,Electric Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Fuel Furnace, 92.5% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 10",None,None,None,None,70F,76F,Yes,No,6F,0F,Day and Night -3h,None,None,"EF 17.6, 100% Usage","Electric, 100% Usage","290 Rated kWh, 100% Usage",Yes,"Standard, 100% Usage","Electric, 100% Usage",100% LED,95%,EF 17.6,"EF 12, National Average",Electric,Has Pool,Gas,1.0 HP Pump,Yes,"0% Leakage, Uninsulated",7 ACH50,No,None,None,None,43
974,Stochastic,High,North,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour6,Hour19,6A,"MN, Hennepin County",Non-CBSA West North Central,MN,CR02,West North Central,West North Central,Midwest,MISO,Cold,"MN, 01403",Single-Family Detached,1980s,1980-99,Single-Family Detached,Natural Gas,None,None,Vented Crawlspace,Wood Frame,"Vinyl, Light","Wood Frame, Vinyl, Light",3000-3999,2500-3999,1,Single-Family Detached,None,None,None,1,Vented Attic,2 Car,4,Not Applicable,Occupied,1,F12 B12 L12 R12,Left/Right at 15ft,R-30,"Unfinished, Uninsulated",No,"Tile, Clay or Ceramic",None,Uninsulated,Uninsulated,"Wood Stud, R-19","Double, Clear, Non-metal, Air, Exterior Clear Storm",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Fuel Furnace, 92.5% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 15",None,None,None,None,68F,67F,No,Yes,0F,9F,None,Night Setup +2h,None,"EF 17.6, 100% Usage","Electric, 120% Usage","290 Rated kWh, 120% Usage",Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",100% Incandescent,95%,EF 6.7,"EF 12, National Average",None,None,None,None,Yes,"20% Leakage, Uninsulated",10 ACH50,No,None,None,None,43
975,Stochastic,Medium,Northwest,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,Gas Grill,None,None,"Year-Round, 3 days/wk",None,Hour19,Hour22,6A,"MN, Hennepin County",Non-CBSA West North Central,MN,CR02,West North Central,West North Central,Midwest,MISO,Cold,"MN, 01410",Single-Family Detached,1950s,1940-59,Single-Family Detached,Natural Gas,None,None,Vented Crawlspace,Wood Frame,"Wood, Medium/Dark","Wood Frame, Wood, Medium/Dark",1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,3,Not Applicable,Occupied,2,F6 B6 L6 R6,Left/Right at 15ft,R-13,"Unfinished, Uninsulated",No,"Asphalt Shingles, Medium",None,Uninsulated,Uninsulated,"Wood Stud, R-11","Double, Clear, Non-metal, Air",Yes,Electricity,Electric Premium,"Uninsulated, TrunkBranch, Copper",Non-Ducted Heating,Room AC,None,None,"Fuel Wall/Floor Furnace, 68% AFUE",No,Natural Gas Fuel Wall/Floor Furnace,"Room AC, EER 12.0",None,None,None,None,65F,68F,Yes,No,3F,0F,Night -2h,None,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Gas, 100% Usage",100% CFL,95%,EF 17.6,"EF 12, National Average",None,None,None,None,No,None,15 ACH50,No,None,None,None,43
976,Stochastic,High,Southeast,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,None,None,None,No,None,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Year-Round, 3 days/wk",None,Hour7,Hour14,6A,"MN, Hennepin County",Non-CBSA West North Central,MN,CR02,West North Central,West North Central,Midwest,MISO,Cold,"MN, 01408",Single-Family Detached,1940s,1940-59,Single-Family Detached,Natural Gas,None,None,Slab,Wood Frame,"Brick, Medium/Dark","Wood Frame, Brick, Medium/Dark",500-749,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,None,1,Not Applicable,Occupied,1,F9 B9 L9 R9,Left/Right at 15ft,R-19,"Unfinished, Uninsulated",No,"Asphalt Shingles, Medium",Uninsulated,None,None,"Wood Stud, Uninsulated","Double, Clear, Non-metal, Air",Yes,Natural Gas,Natural Gas Standard,"Uninsulated, TrunkBranch, Copper",Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Natural Gas Fuel Furnace,"AC, SEER 13",None,None,None,None,68F,78F,Yes,No,3F,0F,Day and Night +4h,None,Standard Efficiency,"EF 19.9, 100% Usage","Gas, 120% Usage","290 Rated kWh, 120% Usage",Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",100% Incandescent,95%,None,None,Electric,None,None,None,Yes,"10% Leakage, R-4",20 ACH50,No,None,None,None,43
