occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,heating_setpoint,cooling_setpoint
1,0.0768,0.0768,0,0,0,0,0.614,0.528,0.0222,0,0,0.0372,0,0
1,0.136,0.136,0,0,0,0,0.614,0.537,0.0295,0,0,0.112,0,0
1,0.277,0.277,0.717,0,0.233,0,0.421,0.537,0.0684,0,0.459,0.186,0,0
1,0.274,0.274,0.5,0,1,0,0.421,0.546,0.109,0,0.538,0.218,0,0
0.667,0.263,0.263,0.933,0,0.267,0.2,0.421,0.546,0.142,0,0.463,0.0743,-1,1
0.667,0.256,0.256,0,0,0,0.0167,0.421,0.546,0.169,0,0.599,0,-1,1
0.333,0.147,0.147,0,0,0,0,0.421,0.554,0.101,0,0.379,0.413,-1,1
0.667,0.237,0.237,0,0,0,0,0.421,0.546,0.198,0,0.665,0.26,-1,1
0.667,0.235,0.235,0,0,0,0,0.421,0.546,0.232,0,0.602,0,-1,1
0.667,0.235,0.235,0,0,0,0,0.421,0.546,0.264,0,0.546,0,-1,1
0.667,0.236,0.236,0,0,0,0,0.421,0.563,0.29,0,0.532,0,-1,1
0.667,0.239,0.239,0,0,0,0,0.421,0.588,0.305,0,0.691,0,-1,1
0.333,0.151,0.151,0,0,0,0,0.421,0.588,0.167,0,0.651,0.0372,0,0
0.333,0.169,0.169,0,0,0,0,0.585,0.592,0.194,0,0,0.0372,0,0
0.333,0.206,0.206,0,0,0,0,0.614,0.588,0.251,0,0,0.543,0,0
0.667,0.462,0.462,0,0,0,0,0.807,0.597,0.569,0,0,0.141,0,0
0.667,0.542,0.542,0,0,0,0,0.807,0.563,0.525,0,0,0.286,0,0
1,0.397,0.397,0,0,0,0,0.807,0.529,0.334,0,0,0.0743,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.614,0.528,0.0208,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.0743,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.277,0.277,0.467,0,0,0,0.421,0.537,0.0684,0,0,0.177,0,0
1,0.274,0.274,0,0,0,0,0.421,0.546,0.109,0,0,0.269,0,0
1,0.263,0.263,0,0,0,0,0.421,0.546,0.142,0,0,0.0963,-1,1
0.667,0.153,0.153,0,0,0,0,0.421,0.554,0.0933,0,0,0,-1,1
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.223,-1,1
0.333,0.143,0.143,0,0,0,0,0.421,0.554,0.108,0,0,0,-1,1
0.333,0.142,0.142,0,0,0,0,0.421,0.554,0.125,0,0,0.223,-1,1
0.333,0.142,0.142,0,0,0,0,0.421,0.554,0.141,0,0,0,-1,1
0.333,0.143,0.143,0,0,0,0,0.421,0.562,0.154,0,0,0,-1,1
0.667,0.239,0.239,0,0,0,0,0.421,0.588,0.305,0,0,0.0372,-1,1
1,0.353,0.353,0.5,0,0,0,0.421,0.64,0.464,0,0,0.26,0,0
1,0.408,0.408,0.45,0.15,0,0,0.912,0.653,0.546,0.436,0,0.26,0,0
1,0.518,0.518,0,0.767,0,0,1,0.64,0.718,0.596,0,0,0,0
1,0.668,0.668,0,0,0,0,1,0.615,0.844,0.573,0.255,0.207,0,0
1,0.788,0.788,0,0,0.983,0,1,0.563,0.779,0.147,0.709,0.225,0,0
1,0.571,0.571,0,0,0.267,0.2,1,0.512,0.492,0,0,0.102,0,0
1,0.116,0.116,0,0,0,0.25,0.614,0.532,0.0868,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.136,0.136,0,0,0,0,0.614,0.537,0.0316,0,0,0.0998,0,0
1,0.163,0.163,0,0,0,0,0.421,0.549,0.0396,0,0,0.393,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.156,0.156,0,0,0,0,0.421,0.554,0.0526,0,0,0.149,0,0
0.333,0.153,0.153,0,0,0,0,0.421,0.554,0.0577,0,0,0.223,0,0
0.333,0.147,0.147,0,0,0,0,0.421,0.554,0.0628,0,0,0,0,0
0.333,0.143,0.143,0,0,0,0,0.421,0.554,0.0657,0,0,0.216,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.554,0.073,0,0,0.17,0,0
0.333,0.142,0.142,0,0.15,0,0,0.421,0.554,0.0766,0.403,0,0.0169,0,0
0.333,0.143,0.143,0,0.767,0,0,0.421,0.562,0.0846,0.204,0,0,0,0
0.333,0.144,0.144,0.25,0,0,0,0.421,0.575,0.103,0,0,0,0,0
0.667,0.252,0.252,0.217,0.4,0,0,0.421,0.614,0.232,0.622,0,0.223,0,0
0.667,0.289,0.289,0,0.283,0,0,0.749,0.623,0.31,0.688,0,0.0743,0,0
0.333,0.206,0.206,0.467,0,0,0,0.614,0.588,0.224,0,0,0.297,0,0
0.333,0.256,0.256,0,0,0,0,0.614,0.579,0.274,0,0,0.112,0,0
0.667,0.296,0.296,0,0,0,0,0.614,0.562,0.26,0,0,0.0372,0,0
0.667,0.223,0.223,0,0,0,0,0.614,0.545,0.161,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0743,0,0
1,0.0743,0.0743,0,0,0,0,0.614,0.528,0.0374,0,0,0.112,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0768,0.0768,0,0,0,0,0.614,0.528,0.0236,0,0,0.11,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.163,0.163,0.95,0,0,0,0.421,0.549,0.0396,0,0,0,0,0
0.667,0.162,0.162,0,0,0,0,0.421,0.554,0.0461,0,0,0,0,0
0.667,0.156,0.156,0,0,0,0,0.421,0.554,0.0526,0,0,0,0,0
1,0.359,0.359,0,0,0,0,0.421,0.538,0.141,0,0,0,0,0
1,0.343,0.343,0,0,0,0,0.421,0.538,0.157,0,0,0.0372,0,0
1,0.331,0.331,0,0,0,0,0.421,0.538,0.165,0,0,0.0372,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.554,0.073,0,0,0.0372,0,0
0.333,0.142,0.142,0,0,0.25,0,0.421,0.554,0.0766,0,0.333,0.26,0,0
0.333,0.143,0.143,0,0,0,0.45,0.421,0.562,0.0846,0,0.428,0.0743,0,0
0.667,0.239,0.239,0,0,0,0,0.421,0.588,0.19,0,0.719,0.0743,0,0
0.667,0.252,0.252,0,0,0,0,0.421,0.614,0.232,0,0.528,0.0372,0,0
0.667,0.289,0.289,0.95,0,0,0,0.749,0.623,0.31,0,0,0.0372,0,0
0.667,0.362,0.362,0,0,0,0,0.807,0.614,0.432,0,0,0.297,0,0
0.667,0.462,0.462,0,0,0,0,0.807,0.597,0.532,0,0,0.513,0,0
1,0.296,0.296,0,0,0,0,0.614,0.562,0.26,0,0,0,0,0
0.667,0.223,0.223,0,0,0,0,0.614,0.545,0.161,0,0,0.126,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.136,0.136,0,0,0,0,0.614,0.537,0.0316,0,0,0.113,0,0
1,0.163,0.163,0,0,0,0,0.421,0.549,0.0396,0,0,0.146,0,0
0.333,0.0495,0.0495,0,0,0.733,0,0.421,0.562,0.0159,0,0.971,0,0,0
0.667,0.156,0.156,0,0,0.767,0,0.421,0.554,0.0526,0,0.419,0,0,0
0.667,0.153,0.153,0,0,0,0.667,0.421,0.554,0.0577,0,0.317,0.0743,0,0
0.667,0.245,0.245,0,0,0,0,0.421,0.546,0.11,0,0,0.0557,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.223,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.223,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0372,0,0
0.333,0.143,0.143,0,0,0,0,0.421,0.562,0.0846,0,0,0.112,0,0
1,0.334,0.334,0,0,0,0,0.421,0.602,0.276,0,0,0.0671,0,0
0.667,0.252,0.252,0,0,0,0,0.421,0.614,0.232,0.165,0,0,0,0
1,0.408,0.408,0,0.9,0,0,0.912,0.653,0.457,0.635,0,0.223,0,0
0.667,0.362,0.362,0,0.0167,0,0,0.807,0.614,0.432,0.38,0,0,0,0
0.667,0.462,0.462,0,0,0,0,0.807,0.597,0.532,0,0,0.26,0,0
0.667,0.542,0.542,0,0,0,0,0.807,0.563,0.504,0,0,0.0743,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.186,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.136,0.136,0.233,0,0,0,0.614,0.537,0.0316,0,0,0.158,0,0
1,0.277,0.277,0,0,0,0,0.421,0.537,0.0633,0,0,0,0,0
0.667,0.162,0.162,0.233,0,0,0,0.421,0.554,0.0461,0,0,0.16,0,0
0.333,0.156,0.156,0,0,0.483,0,0.421,0.554,0.0526,0,0.165,0.174,0,0
0.333,0.153,0.153,0,0,0.0167,0.45,0.421,0.554,0.0577,0,0.717,0.335,0,0
0.333,0.147,0.147,0,0,0,0.9,0.421,0.554,0.0628,0,0.821,0.186,0,0
0.333,0.143,0.143,0,0,0,0,0.421,0.554,0.0657,0,0.546,0,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.554,0.073,0,0.265,0.0372,0,0
0.667,0.235,0.235,0,0,0,0,0.421,0.546,0.137,0,0.841,0.112,0,0
0.667,0.143,0.143,0,0,0,0,0.421,0.562,0.0846,0,0,0.149,0,0
0.667,0.144,0.144,0.95,0,0,0,0.421,0.575,0.103,0,0,0.335,0,0
0.667,0.252,0.252,0,0,0.25,0,0.421,0.614,0.232,0,0.538,0,0,0
0.667,0.289,0.289,0,0,0,0.95,0.749,0.623,0.31,0,0.581,0.149,0,0
0.667,0.362,0.362,0,0,0,0.633,0.807,0.614,0.432,0,0.538,0.0372,0,0
0.667,0.462,0.462,0,0,0,0,0.807,0.597,0.532,0,0.381,0,0,0
0.667,0.542,0.542,0,0,0,0,0.807,0.563,0.504,0,0.573,0,0,0
0.667,0.397,0.397,0,0,0,0,0.807,0.529,0.307,0,0.281,0,0,0
0.667,0.183,0.183,0,0,0,0,0.807,0.503,0.136,0,0,0,0,0
0.667,0.0743,0.0743,0,0,0,0,0.614,0.528,0.0374,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0881,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0372,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0372,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0768,0.0768,0,0,0,0,0.614,0.528,0.0236,0,0,0,0,0
1,0.222,0.222,0,0,0,0,0.807,0.512,0.0474,0,0,0.207,0,0
0.667,0.163,0.163,0,0,0,0,0.421,0.549,0.0396,0,0,0.185,0,0
0.667,0.274,0.274,0.717,0,0,0,0.421,0.546,0.0764,0,0,0.118,0,0
0.667,0.263,0.263,0.233,0,0,0,0.421,0.546,0.0894,0,0,0.36,0,0
0.333,0.153,0.153,0,0,0,0,0.421,0.554,0.0577,0,0,0.0743,0,0
0.333,0.147,0.147,0,0,0,0,0.421,0.554,0.0628,0,0,0,0,0
0.333,0.143,0.143,0,0,0,0,0.421,0.554,0.0657,0,0,0.112,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.554,0.073,0,0,0,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.143,0.143,0,0,0,0,0.421,0.562,0.0846,0,0,0.326,0,0
0.667,0.239,0.239,0,0,0,0,0.421,0.588,0.19,0,0,0.0776,0,0
0.667,0.252,0.252,0,0,0,0,0.421,0.614,0.232,0,0,0.386,0,0
0.667,0.289,0.289,0,0,0,0,0.749,0.623,0.31,0,0,0.174,0,0
0.667,0.362,0.362,0,0,0,0,0.807,0.614,0.432,0,0,0.365,0,0
0.333,0.256,0.256,0,0,0,0,0.614,0.579,0.274,0,0,0.804,0,0
0.667,0.542,0.542,0,0,0,0,0.807,0.563,0.504,0,0,0.372,0,0
1,0.571,0.571,0,0,0,0,1,0.512,0.453,0,0,0.352,0,0
1,0.183,0.183,0,0,0,0,0.807,0.503,0.136,0,0,0.146,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.0743,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
0.667,0.156,0.156,0,0,0,0,0.421,0.554,0.0803,0,0,0.169,-1,1
0.667,0.256,0.256,0,0,0,0,0.421,0.546,0.169,0,0,0.227,-1,1
0.333,0.147,0.147,0,0,0,0,0.421,0.554,0.101,0,0,0,-1,1
0.333,0.143,0.143,0,0,0,0,0.421,0.554,0.108,0,0,0,-1,1
0.333,0.142,0.142,0,0,0,0,0.421,0.554,0.125,0,0,0.149,-1,1
0.667,0.235,0.235,1,0,0.233,0,0.421,0.546,0.264,0,0.339,0.149,-1,1
0.667,0.236,0.236,0.433,0,0.517,0,0.421,0.563,0.29,0,0.485,0,-1,1
0.667,0.144,0.144,0,0,0,0.95,0.421,0.575,0.162,0,0.45,0.0743,-1,1
0.667,0.252,0.252,0,0,0,0.167,0.421,0.614,0.315,0,0.459,0.0743,0,0
0.667,0.289,0.289,0,0,0,0,0.749,0.623,0.37,0,0.185,0.0372,0,0
0.667,0.362,0.362,0,0,0,0,0.807,0.614,0.485,0,0,0.149,0,0
0.667,0.256,0.256,0,0.4,0,0,0.614,0.579,0.294,0.638,0,0.0743,0,0
0.667,0.542,0.542,0,0.517,0,0,0.807,0.563,0.525,0.601,0,0.0372,0,0
0.667,0.223,0.223,0,0,0,0,0.614,0.545,0.176,0.529,0,0.186,0,0
0.667,0.116,0.116,0,0,0,0,0.614,0.532,0.0868,0,0,0.186,0,0
0.667,0.0743,0.0743,0,0,0,0,0.614,0.528,0.044,0,0,0.0372,0,0
0.667,0.0578,0.0578,0,0,0,0,0.614,0.528,0.028,0,0,0.0372,0,0
1,0.0495,0.0495,0,0,0,0,0.614,0.528,0.0208,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.0372,0,0
1,0.136,0.136,0,0,0,0,0.614,0.537,0.0295,0,0,0,0,0
1,0.163,0.163,0.233,0,0,0,0.421,0.549,0.0433,0,0,0,0,0
1,0.387,0.387,0,0,0,0,0.421,0.538,0.155,0,0,0,0,0
0.667,0.263,0.263,0,0,0,0,0.421,0.546,0.142,0,0,0.112,-1,1
0.333,0.153,0.153,0,0,0,0,0.421,0.554,0.0933,0,0,0.0372,-1,1
0.333,0.147,0.147,0,0,0,0,0.421,0.554,0.101,0,0.0887,0,-1,1
0.333,0.143,0.143,0,0,0.25,0.2,0.421,0.554,0.108,0,0,0.112,-1,1
0.667,0.142,0.142,0,0,0,0.7,0.421,0.554,0.125,0,0,0,-1,1
0.667,0.142,0.142,0,0,0,0,0.421,0.554,0.141,0,0,0.149,-1,1
0.667,0.143,0.143,0,0,0,0,0.421,0.562,0.154,0,0,0.0372,-1,1
0.333,0.144,0.144,0,0,0,0,0.421,0.575,0.162,0,0,0,-1,1
0.333,0.151,0.151,0,0,0,0,0.421,0.588,0.167,0,0,0.0743,0,0
0.333,0.169,0.169,0,0,0,0,0.585,0.592,0.194,0,0,0.0372,0,0
0.333,0.206,0.206,0,0,0,0,0.614,0.588,0.251,0,0,0.0372,0,0
0.333,0.256,0.256,0,0,0,0,0.614,0.579,0.294,0,0,0.473,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.234,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.0372,0,0
1,0.116,0.116,0,0,0,0,0.614,0.532,0.0868,0,0,0.0372,0,0
1,0.0743,0.0743,0,0,0,0,0.614,0.528,0.0374,0,0,0,0,0
1,0.0578,0.0578,0,0,0,0,0.614,0.528,0.0236,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.222,0.222,0,0,0,0,0.807,0.512,0.0474,0,0,0.293,0,0
1,0.277,0.277,0,0,0,0,0.421,0.537,0.0633,0,0,0.142,0,0
0.333,0.162,0.162,0,0,0,0,0.421,0.554,0.0461,0,0,0.0907,0,0
0.333,0.156,0.156,0,0,0,0,0.421,0.554,0.0526,0,0,0.185,0,0
0.333,0.153,0.153,0,0,0,0,0.421,0.554,0.0577,0,0,0.198,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.149,0,0
0,0.0495,0.0495,0.467,0,0,0,0.421,0.562,0.0159,0,0,0.0372,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.554,0.073,0,0,0,0,0
0.667,0.235,0.235,0,0,0,0,0.421,0.546,0.137,0,0,0.236,0,0
0.333,0.143,0.143,0,0,0,0,0.421,0.562,0.0846,0,0,0,0,0
0.667,0.144,0.144,0,0,0,0,0.421,0.575,0.103,0,0,0.149,0,0
0.667,0.252,0.252,0.233,0,0,0,0.421,0.614,0.232,0,0,0.446,0,0
0.667,0.289,0.289,0,0,0,0,0.749,0.623,0.31,0,0,0.149,0,0
0.667,0.362,0.362,0,0,0,0,0.807,0.614,0.432,0,0,0.504,0,0
0.667,0.256,0.256,0,0,0,0,0.614,0.579,0.274,0,0,0.112,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.112,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0743,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0743,0.0743,0,0,0,0,0.614,0.528,0.0374,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.05,0.05,0,0,0,0,0.614,0.528,0.0186,0,0,0,0,0
1,0.0768,0.0768,0,0,0,0,0.614,0.528,0.0236,0,0,0,0,0
0.667,0.136,0.136,0,0,0,0,0.614,0.537,0.0316,0,0,0,0,0
0.667,0.163,0.163,0,0,0,0,0.421,0.549,0.0396,0,0,0.0372,0,0
0.667,0.162,0.162,0,0,0,0,0.421,0.554,0.0461,0,0,0.227,0,0
0.667,0.156,0.156,0,0,0,0,0.421,0.554,0.0526,0,0,0.0743,0,0
0.667,0.153,0.153,0,0,0,0,0.421,0.554,0.0577,0,0,0,0,0
0.667,0.147,0.147,0.233,0,0,0,0.421,0.554,0.0628,0,0,0.149,0,0
0.667,0.143,0.143,0,0,0,0,0.421,0.554,0.0657,0,0,0.149,0,0
0.667,0.142,0.142,0,0,0,0,0.421,0.554,0.073,0,0,0.0743,0,0
0.667,0.142,0.142,0,0,0,0,0.421,0.554,0.0766,0,0,0.0743,0,0
0.667,0.143,0.143,0.233,0,0,0,0.421,0.562,0.0846,0,0,0,0,0
0.667,0.239,0.239,0,0,0,0,0.421,0.588,0.19,0,0,0.112,0,0
0.667,0.252,0.252,0,0,0,0,0.421,0.614,0.232,0,0,0.0743,0,0
0.333,0.169,0.169,0,0,0,0,0.585,0.592,0.163,0,0,0.0372,0,0
0.333,0.206,0.206,0.467,0,0,0,0.614,0.588,0.224,0,0,0,0,0
0.667,0.462,0.462,0,0,0,0,0.807,0.597,0.532,0,0,0.128,0,0
0.667,0.542,0.542,0,0,0,0,0.807,0.563,0.504,0,0,0.223,0,0
0.667,0.397,0.397,0,0,0,0,0.807,0.529,0.307,0,0,0.206,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0578,0.0578,0,0,0,0,0.614,0.528,0.0236,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.667,0.163,0.163,0,0,0,0,0.421,0.549,0.0396,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0372,0,0
0.333,0.147,0.147,0,0,0,0,0.421,0.554,0.0628,0,0,0,0,0
0.333,0.143,0.143,0,0,0,0,0.421,0.554,0.0657,0,0,0,0,0
0.667,0.235,0.235,0,0,0,0,0.421,0.546,0.13,0,0,0.0604,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.554,0.0766,0,0,0.0372,0,0
0.333,0.143,0.143,0,0,0,0,0.421,0.562,0.0846,0,0,0.142,0,0
0.333,0.144,0.144,0,0,0,0,0.421,0.575,0.103,0,0,0.268,0,0
0.667,0.252,0.252,0.467,0,0,0,0.421,0.614,0.232,0,0,0.0441,0,0
0.667,0.289,0.289,0,0,0,0,0.749,0.623,0.31,0,0,0.286,0,0
0.667,0.362,0.362,0,0,0,0,0.807,0.614,0.432,0,0,0.0372,0,0
0.333,0.256,0.256,0,0,0,0,0.614,0.579,0.274,0,0,0.149,0,0
0.667,0.542,0.542,0,0,0,0,0.807,0.563,0.504,0,0,0.337,0,0
1,0.397,0.397,0.233,0,0,0,0.807,0.529,0.307,0,0,0.308,0,0
1,0.116,0.116,0,0,0,0,0.614,0.532,0.0759,0,0,0.016,0,0
1,0.0743,0.0743,0,0,0,0,0.614,0.528,0.0374,0,0,0,0,0
1,0.0578,0.0578,0,0,0,0,0.614,0.528,0.0236,0,0,0.0743,0,0
1,0.0495,0.0495,0,0,0,0,0.614,0.528,0.0171,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0768,0.0768,0.233,0,0,0,0.614,0.528,0.0236,0,0,0.346,0,0
0.667,0.222,0.222,0,0,0,0,0.807,0.512,0.0474,0,0,0.0794,0,0
0.333,0.163,0.163,0,0,0,0,0.421,0.549,0.0396,0,0,0.161,0,0
0.333,0.162,0.162,0,0,0,0,0.421,0.554,0.0461,0,0,0.121,0,0
0.333,0.156,0.156,0,0,0,0,0.421,0.554,0.0526,0,0,0,0,0
0.333,0.153,0.153,0,0,0,0,0.421,0.554,0.0577,0,0,0.149,0,0
0.333,0.147,0.147,0,0,0,0,0.421,0.554,0.0628,0,0,0.555,0,0
0.333,0.143,0.143,0,0,0,0,0.421,0.554,0.0657,0,0,0.281,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.554,0.073,0,0,0,0,0
0.333,0.142,0.142,0,0,0,0,0.421,0.554,0.0766,0,0,0.112,0,0
0.333,0.143,0.143,0,0,0,0,0.421,0.562,0.0846,0,0,0.0372,0,0
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0743,0,0
0.333,0.151,0.151,0,0,0,0,0.421,0.588,0.124,0,0,0.149,0,0
0.333,0.169,0.169,0.233,0,0,0,0.585,0.592,0.163,0,0,0.0372,0,0
0.333,0.206,0.206,0,0,0,0,0.614,0.588,0.224,0,0,0,0,0
0.333,0.256,0.256,0,0,0,0,0.614,0.579,0.274,0,0,0,0,0
0.667,0.0495,0.0495,0.233,0,0,0,0.421,0.562,0.0159,0,0,0.0743,0,0
1,0.223,0.223,0,0,0,0,0.614,0.545,0.161,0,0,0.26,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.112,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0,0,0
