Dependency=Location Region	Dependency=Vintage	Dependency=Geometry Building Type RECS	Dependency=Geometry Foundation Type	Option=None	Option=Uninsulated	Option=Wall R-5, Exterior	Option=Wall R-10, Exterior	Option=Wall R-15, Exterior
CR03	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.78	0	0.22	0
CR04	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.17	0	0.83	0
CR05	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.39	0	0.61	0
CR06	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.91	0	0.09	0
CR07	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.93	0	0.07	0
CR08	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0
CR09	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.69	0	0.31	0
CR10	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.91	0	0.09	0
CR11	1980s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.91	0	0.09	0
CR02	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.56	0.2	0.24	0
CR03	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.96	0	0.04	0
CR04	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.36	0.2	0.44	0
CR05	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.61	0	0.39	0
CR06	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.98	0.01	0.01	0
CR07	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.76	0.13	0.11	0
CR08	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.76	0.03	0.21	0
CR09	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	1	0	0	0
CR10	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.99	0	0.01	0
CR11	1990s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.99	0	0.01	0
CR02	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.64	0.12	0.24	0
CR03	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.88	0.05	0.07	0
CR04	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.52	0.22	0.26	0
CR05	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.51	0.01	0.48	0
CR06	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.81	0	0.19	0
CR07	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.72	0.06	0.22	0
CR08	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.65	0.06	0.29	0
CR09	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.96	0	0.04	0
CR10	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.85	0.1	0.05	0
CR11	2000s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.91	0	0.09	0
CR02	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.64	0.12	0.24	0
CR03	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.88	0.05	0.07	0
CR04	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.52	0.22	0.26	0
CR05	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.51	0.01	0.48	0
CR06	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.81	0	0.19	0
CR07	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.72	0.06	0.22	0
CR08	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.65	0.06	0.29	0
CR09	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.96	0	0.04	0
CR10	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.85	0.1	0.05	0
CR11	2010s	Multi-Family with 5+ Units	Unvented Crawlspace	0	0.91	0	0.09	0
CR02	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR03	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR04	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR05	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR06	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR07	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR08	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR09	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR10	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR11	<1940	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR02	1940s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR03	1940s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR04	1940s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR05	1940s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR06	1940s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR07	1940s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR08	1940s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR09	1940s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR10	1940s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR11	1940s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR02	1950s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR03	1950s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR04	1950s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR05	1950s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR06	1950s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR07	1950s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR08	1950s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR09	1950s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR10	1950s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR11	1950s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR02	1960s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR03	1960s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR04	1960s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR05	1960s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR06	1960s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR07	1960s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR08	1960s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR09	1960s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR10	1960s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR11	1960s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR02	1970s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR03	1970s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR04	1970s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR05	1970s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR06	1970s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR07	1970s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR08	1970s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR09	1970s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR10	1970s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR11	1970s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR02	1980s	Single-Family Attached	Unvented Crawlspace	0	0.84	0	0.16	0
CR03	1980s	Single-Family Attached	Unvented Crawlspace	0	0.78	0	0.22	0
CR04	1980s	Single-Family Attached	Unvented Crawlspace	0	0.17	0	0.83	0
CR05	1980s	Single-Family Attached	Unvented Crawlspace	0	0.39	0	0.61	0
CR06	1980s	Single-Family Attached	Unvented Crawlspace	0	0.91	0	0.09	0
CR07	1980s	Single-Family Attached	Unvented Crawlspace	0	0.93	0	0.07	0
CR08	1980s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR09	1980s	Single-Family Attached	Unvented Crawlspace	0	0.69	0	0.31	0
CR10	1980s	Single-Family Attached	Unvented Crawlspace	0	0.91	0	0.09	0
CR11	1980s	Single-Family Attached	Unvented Crawlspace	0	0.91	0	0.09	0
CR02	1990s	Single-Family Attached	Unvented Crawlspace	0	0.56	0.2	0.24	0
CR03	1990s	Single-Family Attached	Unvented Crawlspace	0	0.96	0	0.04	0
CR04	1990s	Single-Family Attached	Unvented Crawlspace	0	0.36	0.2	0.44	0
CR05	1990s	Single-Family Attached	Unvented Crawlspace	0	0.61	0	0.39	0
CR06	1990s	Single-Family Attached	Unvented Crawlspace	0	0.98	0.01	0.01	0
CR07	1990s	Single-Family Attached	Unvented Crawlspace	0	0.76	0.13	0.11	0
CR08	1990s	Single-Family Attached	Unvented Crawlspace	0	0.76	0.03	0.21	0
CR09	1990s	Single-Family Attached	Unvented Crawlspace	0	1	0	0	0
CR10	1990s	Single-Family Attached	Unvented Crawlspace	0	0.99	0	0.01	0
CR11	1990s	Single-Family Attached	Unvented Crawlspace	0	0.99	0	0.01	0
CR02	2000s	Single-Family Attached	Unvented Crawlspace	0	0.64	0.12	0.24	0
CR03	2000s	Single-Family Attached	Unvented Crawlspace	0	0.88	0.05	0.07	0
CR04	2000s	Single-Family Attached	Unvented Crawlspace	0	0.52	0.22	0.26	0
CR05	2000s	Single-Family Attached	Unvented Crawlspace	0	0.51	0.01	0.48	0
CR06	2000s	Single-Family Attached	Unvented Crawlspace	0	0.81	0	0.19	0
CR07	2000s	Single-Family Attached	Unvented Crawlspace	0	0.72	0.06	0.22	0
CR08	2000s	Single-Family Attached	Unvented Crawlspace	0	0.65	0.06	0.29	0
CR09	2000s	Single-Family Attached	Unvented Crawlspace	0	0.96	0	0.04	0
CR10	2000s	Single-Family Attached	Unvented Crawlspace	0	0.85	0.1	0.05	0
CR11	2000s	Single-Family Attached	Unvented Crawlspace	0	0.91	0	0.09	0
CR02	2010s	Single-Family Attached	Unvented Crawlspace	0	0.64	0.12	0.24	0
CR03	2010s	Single-Family Attached	Unvented Crawlspace	0	0.88	0.05	0.07	0
CR04	2010s	Single-Family Attached	Unvented Crawlspace	0	0.52	0.22	0.26	0
CR05	2010s	Single-Family Attached	Unvented Crawlspace	0	0.51	0.01	0.48	0
CR06	2010s	Single-Family Attached	Unvented Crawlspace	0	0.81	0	0.19	0
CR07	2010s	Single-Family Attached	Unvented Crawlspace	0	0.72	0.06	0.22	0
CR08	2010s	Single-Family Attached	Unvented Crawlspace	0	0.65	0.06	0.29	0
CR09	2010s	Single-Family Attached	Unvented Crawlspace	0	0.96	0	0.04	0
CR10	2010s	Single-Family Attached	Unvented Crawlspace	0	0.85	0.1	0.05	0
CR11	2010s	Single-Family Attached	Unvented Crawlspace	0	0.91	0	0.09	0
CR02	<1940	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR03	<1940	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR04	<1940	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR05	<1940	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR06	<1940	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR07	<1940	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR08	<1940	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR09	<1940	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR10	<1940	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR11	<1940	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR02	1940s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR03	1940s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR04	1940s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR05	1940s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR06	1940s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR07	1940s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR08	1940s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR09	1940s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR10	1940s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR11	1940s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR02	1950s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR03	1950s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR04	1950s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR05	1950s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR06	1950s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR07	1950s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR08	1950s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR09	1950s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR10	1950s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR11	1950s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR02	1960s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR03	1960s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR04	1960s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR05	1960s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR06	1960s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR07	1960s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR08	1960s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR09	1960s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR10	1960s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR11	1960s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR02	1970s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR03	1970s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR04	1970s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR05	1970s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR06	1970s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR07	1970s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR08	1970s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR09	1970s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR10	1970s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR11	1970s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR02	1980s	Single-Family Detached	Unvented Crawlspace	0	0.84	0	0.16	0
CR03	1980s	Single-Family Detached	Unvented Crawlspace	0	0.78	0	0.22	0
CR04	1980s	Single-Family Detached	Unvented Crawlspace	0	0.17	0	0.83	0
CR05	1980s	Single-Family Detached	Unvented Crawlspace	0	0.39	0	0.61	0
CR06	1980s	Single-Family Detached	Unvented Crawlspace	0	0.91	0	0.09	0
CR07	1980s	Single-Family Detached	Unvented Crawlspace	0	0.93	0	0.07	0
CR08	1980s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR09	1980s	Single-Family Detached	Unvented Crawlspace	0	0.69	0	0.31	0
CR10	1980s	Single-Family Detached	Unvented Crawlspace	0	0.91	0	0.09	0
CR11	1980s	Single-Family Detached	Unvented Crawlspace	0	0.91	0	0.09	0
CR02	1990s	Single-Family Detached	Unvented Crawlspace	0	0.56	0.2	0.24	0
CR03	1990s	Single-Family Detached	Unvented Crawlspace	0	0.96	0	0.04	0
CR04	1990s	Single-Family Detached	Unvented Crawlspace	0	0.36	0.2	0.44	0
CR05	1990s	Single-Family Detached	Unvented Crawlspace	0	0.61	0	0.39	0
CR06	1990s	Single-Family Detached	Unvented Crawlspace	0	0.98	0.01	0.01	0
CR07	1990s	Single-Family Detached	Unvented Crawlspace	0	0.76	0.13	0.11	0
CR08	1990s	Single-Family Detached	Unvented Crawlspace	0	0.76	0.03	0.21	0
CR09	1990s	Single-Family Detached	Unvented Crawlspace	0	1	0	0	0
CR10	1990s	Single-Family Detached	Unvented Crawlspace	0	0.99	0	0.01	0
CR11	1990s	Single-Family Detached	Unvented Crawlspace	0	0.99	0	0.01	0
CR02	2000s	Single-Family Detached	Unvented Crawlspace	0	0.64	0.12	0.24	0
CR03	2000s	Single-Family Detached	Unvented Crawlspace	0	0.88	0.05	0.07	0
CR04	2000s	Single-Family Detached	Unvented Crawlspace	0	0.52	0.22	0.26	0
CR05	2000s	Single-Family Detached	Unvented Crawlspace	0	0.51	0.01	0.48	0
CR06	2000s	Single-Family Detached	Unvented Crawlspace	0	0.81	0	0.19	0
CR07	2000s	Single-Family Detached	Unvented Crawlspace	0	0.72	0.06	0.22	0
CR08	2000s	Single-Family Detached	Unvented Crawlspace	0	0.65	0.06	0.29	0
CR09	2000s	Single-Family Detached	Unvented Crawlspace	0	0.96	0	0.04	0
CR10	2000s	Single-Family Detached	Unvented Crawlspace	0	0.85	0.1	0.05	0
CR11	2000s	Single-Family Detached	Unvented Crawlspace	0	0.91	0	0.09	0
CR02	2010s	Single-Family Detached	Unvented Crawlspace	0	0.64	0.12	0.24	0
CR03	2010s	Single-Family Detached	Unvented Crawlspace	0	0.88	0.05	0.07	0
CR04	2010s	Single-Family Detached	Unvented Crawlspace	0	0.52	0.22	0.26	0
CR05	2010s	Single-Family Detached	Unvented Crawlspace	0	0.51	0.01	0.48	0
CR06	2010s	Single-Family Detached	Unvented Crawlspace	0	0.81	0	0.19	0
CR07	2010s	Single-Family Detached	Unvented Crawlspace	0	0.72	0.06	0.22	0
CR08	2010s	Single-Family Detached	Unvented Crawlspace	0	0.65	0.06	0.29	0
CR09	2010s	Single-Family Detached	Unvented Crawlspace	0	0.96	0	0.04	0
CR10	2010s	Single-Family Detached	Unvented Crawlspace	0	0.85	0.1	0.05	0
CR11	2010s	Single-Family Detached	Unvented Crawlspace	0	0.91	0	0.09	0
CR02	<1940	Mobile Home	Heated Basement	0	1	0	0	0
CR03	<1940	Mobile Home	Heated Basement	0	1	0	0	0
CR04	<1940	Mobile Home	Heated Basement	0	1	0	0	0
CR05	<1940	Mobile Home	Heated Basement	0	1	0	0	0
CR06	<1940	Mobile Home	Heated Basement	0	1	0	0	0
CR07	<1940	Mobile Home	Heated Basement	0	1	0	0	0
CR08	<1940	Mobile Home	Heated Basement	0	1	0	0	0
CR09	<1940	Mobile Home	Heated Basement	0	1	0	0	0
CR10	<1940	Mobile Home	Heated Basement	0	1	0	0	0
CR11	<1940	Mobile Home	Heated Basement	0	1	0	0	0
CR02	1940s	Mobile Home	Heated Basement	0	1	0	0	0
CR03	1940s	Mobile Home	Heated Basement	0	1	0	0	0
CR04	1940s	Mobile Home	Heated Basement	0	1	0	0	0
CR05	1940s	Mobile Home	Heated Basement	0	1	0	0	0
CR06	1940s	Mobile Home	Heated Basement	0	1	0	0	0
CR07	1940s	Mobile Home	Heated Basement	0	1	0	0	0
CR08	1940s	Mobile Home	Heated Basement	0	1	0	0	0
CR09	1940s	Mobile Home	Heated Basement	0	1	0	0	0
CR10	1940s	Mobile Home	Heated Basement	0	1	0	0	0
CR11	1940s	Mobile Home	Heated Basement	0	1	0	0	0
CR02	1950s	Mobile Home	Heated Basement	0	1	0	0	0
CR03	1950s	Mobile Home	Heated Basement	0	1	0	0	0
CR04	1950s	Mobile Home	Heated Basement	0	1	0	0	0
CR05	1950s	Mobile Home	Heated Basement	0	1	0	0	0
CR06	1950s	Mobile Home	Heated Basement	0	1	0	0	0
CR07	1950s	Mobile Home	Heated Basement	0	1	0	0	0
CR08	1950s	Mobile Home	Heated Basement	0	1	0	0	0
CR09	1950s	Mobile Home	Heated Basement	0	1	0	0	0
CR10	1950s	Mobile Home	Heated Basement	0	1	0	0	0
CR11	1950s	Mobile Home	Heated Basement	0	1	0	0	0
CR02	1960s	Mobile Home	Heated Basement	0	1	0	0	0
CR03	1960s	Mobile Home	Heated Basement	0	1	0	0	0
CR04	1960s	Mobile Home	Heated Basement	0	1	0	0	0
CR05	1960s	Mobile Home	Heated Basement	0	1	0	0	0
CR06	1960s	Mobile Home	Heated Basement	0	1	0	0	0
CR07	1960s	Mobile Home	Heated Basement	0	1	0	0	0
CR08	1960s	Mobile Home	Heated Basement	0	1	0	0	0
CR09	1960s	Mobile Home	Heated Basement	0	1	0	0	0
CR10	1960s	Mobile Home	Heated Basement	0	1	0	0	0
CR11	1960s	Mobile Home	Heated Basement	0	1	0	0	0
CR02	1970s	Mobile Home	Heated Basement	0	1	0	0	0
CR03	1970s	Mobile Home	Heated Basement	0	1	0	0	0
CR04	1970s	Mobile Home	Heated Basement	0	1	0	0	0
CR05	1970s	Mobile Home	Heated Basement	0	1	0	0	0
CR06	1970s	Mobile Home	Heated Basement	0	1	0	0	0
CR07	1970s	Mobile Home	Heated Basement	0	1	0	0	0
CR08	1970s	Mobile Home	Heated Basement	0	1	0	0	0
CR09	1970s	Mobile Home	Heated Basement	0	1	0	0	0
CR10	1970s	Mobile Home	Heated Basement	0	1	0	0	0
CR11	1970s	Mobile Home	Heated Basement	0	1	0	0	0
CR02	1980s	Mobile Home	Heated Basement	0	0.3	0.34	0.36	0
CR03	1980s	Mobile Home	Heated Basement	0	0.31	0.34	0.35	0
CR04	1980s	Mobile Home	Heated Basement	0	0.37	0.26	0.37	0
CR05	1980s	Mobile Home	Heated Basement	0	0.33	0.23	0.44	0
CR06	1980s	Mobile Home	Heated Basement	0	0.4	0.04	0.56	0
CR07	1980s	Mobile Home	Heated Basement	0	0.38	0.33	0.29	0
CR08	1980s	Mobile Home	Heated Basement	0	0.11	0.15	0.74	0
CR09	1980s	Mobile Home	Heated Basement	0	0.33	0.35	0.32	0
CR10	1980s	Mobile Home	Heated Basement	0	0.91	0	0.09	0
CR11	1980s	Mobile Home	Heated Basement	0	0.4	0.04	0.56	0
CR02	1990s	Mobile Home	Heated Basement	0	0.06	0.26	0.45	0.23
CR03	1990s	Mobile Home	Heated Basement	0	0.1	0.34	0.43	0.12
CR04	1990s	Mobile Home	Heated Basement	0	0.12	0.37	0.44	0.07
CR05	1990s	Mobile Home	Heated Basement	0	0.02	0.09	0.78	0.11
CR06	1990s	Mobile Home	Heated Basement	0	0.02	0.34	0.28	0.36
CR07	1990s	Mobile Home	Heated Basement	0	0.08	0.46	0.46	0
CR08	1990s	Mobile Home	Heated Basement	0	0.07	0.06	0.69	0.19
CR09	1990s	Mobile Home	Heated Basement	0	0.55	0.04	0.22	0.19
CR10	1990s	Mobile Home	Heated Basement	0	0.3	0	0.7	0
CR11	1990s	Mobile Home	Heated Basement	0	0.67	0.17	0.07	0.09
CR02	2000s	Mobile Home	Heated Basement	0	0.01	0.3	0.51	0.18
CR03	2000s	Mobile Home	Heated Basement	0	0.06	0.15	0.56	0.22
CR04	2000s	Mobile Home	Heated Basement	0	0.13	0.24	0.53	0.1
CR05	2000s	Mobile Home	Heated Basement	0	0.02	0.05	0.58	0.36
CR06	2000s	Mobile Home	Heated Basement	0	0.03	0.04	0.07	0.87
CR07	2000s	Mobile Home	Heated Basement	0	0.05	0.08	0.79	0.09
CR08	2000s	Mobile Home	Heated Basement	0	0.09	0.23	0.51	0.17
CR09	2000s	Mobile Home	Heated Basement	0	0.45	0.09	0.21	0.25
CR10	2000s	Mobile Home	Heated Basement	0	0	0.51	0	0.49
CR11	2000s	Mobile Home	Heated Basement	0	0.24	0	0.4	0.36
CR02	2010s	Mobile Home	Heated Basement	0	0.01	0.3	0.51	0.18
CR03	2010s	Mobile Home	Heated Basement	0	0.06	0.15	0.56	0.22
CR04	2010s	Mobile Home	Heated Basement	0	0.13	0.24	0.53	0.1
CR05	2010s	Mobile Home	Heated Basement	0	0.02	0.05	0.58	0.36
CR06	2010s	Mobile Home	Heated Basement	0	0.03	0.04	0.07	0.87
CR07	2010s	Mobile Home	Heated Basement	0	0.05	0.08	0.79	0.09
CR08	2010s	Mobile Home	Heated Basement	0	0.09	0.23	0.51	0.17
CR09	2010s	Mobile Home	Heated Basement	0	0.45	0.09	0.21	0.25
CR10	2010s	Mobile Home	Heated Basement	0	0	0.51	0	0.49
CR11	2010s	Mobile Home	Heated Basement	0	0.24	0	0.4	0.36
CR02	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR03	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR04	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR05	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR06	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR07	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR08	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR09	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR10	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR11	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR02	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR03	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR04	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR05	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR06	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR07	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR08	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR09	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR10	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR11	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR02	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR03	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR04	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR05	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR06	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR07	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR08	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR09	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR10	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR11	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR02	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR03	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR04	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR05	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR06	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR07	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR08	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR09	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
CR10	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0
